COMPOUND_ID	SOURCES	SYNONYMS	MW_FREEBASE	ALOGP	HBA	HBD	PSA	RTB	RO3_PASS	NUM_RO5_VIOLATIONS	MED_CHEM_FRIENDLY	PCT_IHB_3D7	PCT_INHB_DD2	PCT_INHIB_3D7_PFLDH	pXC50_3D7	PCT_INHIB_HEPG2	IFI	SMILES
538030	TCMDC-135837, 638030 (CHEMBL)		513.4587	4.779	4	2	85.23	10	N	1	N	98	1	0	6.07802	13	3.17	c1cc(ccc1C#N)C(=O)NC2CCN(CC2)CCCCCNC(=O)/C=C/c3ccc(c(c3)Cl)Cl
541398	TCMDC-138719, 641398 (CHEMBL)		568.66604	3.55	8	2	122.9	8	N	1	Y	100	89	0	6.12723	20	6.48	CN(C)C(=O)c1ccc(cc1)c2ccc(cc2)C(=O)NCC3CCN(CC3)c4nc5cc(c(cc5c(n4)N)OC)OC
538111	TCMDC-138622, 638111 (CHEMBL)		309.28966	3.038	4	2	82.74	4	N	0	Y	97	34	0	7.0087	66	5.56	c1cc2c(ccn2CCCC(F)(F)F)c3c1nc(nc3N)N
538113	TCMDC-124417, 638113 (CHEMBL), COMMERCIAL		308.16594	3.896	4	1	55.11	2	N	0	Y	97	97	0	6.58843	6	1	Cc1cc(n2c(n1)nc(n2)C)Nc3ccc(c(c3)Cl)Cl
538146	TCMDC-136083, 638146 (CHEMBL)		462.5854	6.203	3	1	50.16	5	N	1	Y	100	10	3	6.09243	38	5.26	c1ccc(cc1)c2c(cn(n2)c3ccccc3)C(=O)Nc4ccc5c(c4)CCN(CC5)C6CCC6.C(=O)(C(F)(F)F)O
542961	TCMDC-135287, 642961 (CHEMBL)		526.45746	4.661	4	3	76.71	7	N	1	Y	98	43	0	6.15973	23	5	CN1CCN(CC1)C(c2ccc(cc2)NC(=O)Nc3ccccc3)C(=O)NCc4cc(cc(c4)Cl)Cl.C(=O)(C(F)(F)F)O
537572	TCMDC-125648, 637572 (CHEMBL), COMMERCIAL		427.41217	3.892	6	2	125.32	6	N	0	Y	100	56	4	6.48051	2	2.11	c1ccc(cc1)n2c(cc(c2c3ccncc3)N(=O)=O)N=CNC(=O)c4cccc(c4)O
537574	TCMDC-139232, 637574 (CHEMBL)		636.80466	4.559	7	3	157.27	15	N	1	Y	97	98	0	6.67129	2	4.38	CC(C)CN(c1nc(cs1)C(=O)NNC(=O)[C@H](CC2CC2)NC(=O)c3cc4cc(ccc4o3)OCCN5CCCCC5)C6CC6
537607	TCMDC-135299, 637607 (CHEMBL)		342.41696	3.722	3	2	95.82	2	N	0	Y	95	41	6	6.08929	18	1.5	c1cc2cn[nH]c2cc1c3ccc4c(c3)c(ncc4c5ccsc5)N
537611	TCMDC-124216, 637611 (CHEMBL), COMMERCIAL		476.3688	3.344	11	3	151.39	8	N	1	Y	100	60	2	6.1132	0	2.14	CNc1nc(nc(n1)NN=Cc2cc3c(cc2N(=O)=O)OCO3)Nc4cccc(c4)C(F)(F)F
537655	TCMDC-139429, 637655 (CHEMBL)		433.46664	6.155	5	3	62.39	11	N	1	N	100	95	0	6.25522	0	2.9	CCCC(CNCc1cccc(c1)OC(F)(F)F)CNc2cc(=O)c3ccccc3[nH]2
537657	TCMDC-136455, 637657 (CHEMBL)		483.48556	4.54	5	3	91.93	6	N	0	Y	95	15	2	5.96144	18	1.9	COc1ccc2c(n1)c(c(cn2)F)NC(=O)C3CCC(CC3)NCc4cc5cc(cc(c5[nH]4)F)F.Cl
537692	TCMDC-133034, 637692 (CHEMBL)		486.5524	5.467	4	2	83.63	7	N	1	Y	100	99	0	6.4213	65	9.71	c1cc(ccc1CN2CCN(CC2)CCO)c3ccc(s3)c4[nH]c5ccc(cc5n4)C(F)(F)F.C(=O)(C(F)(F)F)O
537726	TCMDC-139574, 637726 (CHEMBL)		574.53847	6.091	5	2	79.9	13	N	2	N	98	64	0	6.82573	38	6.77	c1cc(c(cc1C=CC(=O)NCCCCCN2CCC(CC2)CCCNC(=O)c3ccc4c(c3)OCO4)Cl)Cl
537767	TCMDC-138175, 637767 (CHEMBL)		568.5339	6.73	5	1	54.04	11	N	2	Y	100	51	0	6.1491	51	3.54	COc1ccc(c(c1)OC)N2CCN(CC2)CCCCNC(=O)c3ccc(cc3)/C=C/c4ccc(c(c4)Cl)Cl
205648	TCMDC-124266, 305648 (CHEMBL), COMMERCIAL		279.37944	3.363	3	1	28.16	5	N	0	Y	91	4	0	5.98095	31	3.68	CN(C)CCCNc1c2ccccc2nc3c1cccc3
537805	TCMDC-133069, 637805 (CHEMBL)		493.42754	5.74	3	2	61.02	6	N	1	Y	100	31	0	6.01897	1	2	c1cc(ccc1C2CCN(CC2)Cc3ccc4c(c3)nc[nH]4)C(=O)NCc5ccc(c(c5)Cl)Cl
537809	TCMDC-135706, 637809 (CHEMBL)		528.47334	4.687	4	3	97.26	10	N	1	N	100	7	0	6.15067	31	5.37	c1cc(cc(c1)NC(=O)NC2CCN(CC2)CCCCCNC(=O)/C=C/c3ccc(c(c3)Cl)Cl)C#N
537811	TCMDC-124650, 637811 (CHEMBL), COMMERCIAL		425.99408	4.219	3	1	35.58	5	N	0	Y	91	82	0	5.96568	54	4.76	CCN1CCC(CC1)N2CCC(CC2)C(=O)Nc3cccc(c3)c4cccc(c4)Cl
537812	TCMDC-141091, 637812 (CHEMBL)		472.66479	5.5	3	3	60.16	8	N	1	Y	84	25	6	6.00796	25	4.83	CCCCCCNC(=O)C1Cc2c3cc(ccc3[nH]c2C4(N1)CCN(CC4)Cc5ccccc5)C
537842	TCMDC-134995, 637842 (CHEMBL)		372.52752	3.481	4	1	76.7	6	N	0	Y	88	72	0	6.00114	5	5.71	CCC(C)CN1CCN(C(C1)C)c2cc(ccn2)NC(=O)c3cccs3.C(=O)(C(F)(F)F)O
537845	TCMDC-132328, 637845 (CHEMBL)		599.68682	5.816	4	2	115.13	8	N	2	Y	82		0		23	7.14	CC(=O)Nc1ccc(s1)CN2CCc3ccc(cc3CC2)NS(=O)(=O)c4ccc(cc4)c5cccc(c5)C(F)(F)F
524810	TCMDC-125380, 624810 (CHEMBL), COMMERCIAL		351.89407	3.983	3	1	73.47	5	N	0	Y	99	98	7	6.13012	0	4.76	CC(C(=O)NC)N(c1ccc(cc1)Cl)c2nc(cs2)C(C)(C)C
537965	TCMDC-124121, 637965 (CHEMBL), COMMERCIAL		486.40142	4.732	5	1	57.94	7	N	0	Y	100	46	0	6.22584	11	5.56	CCOC(=O)c1c2cc(c(cc2n(c1CN3CCN(CC3)C)Cc4ccccc4)Br)O
541399	TCMDC-133088, 641399 (CHEMBL)		440.58156	3.617	4	3	123.5	9	N	0	Y	90	0	6	5.96756	24	3	CS(=O)(=O)NCCCNCc1cccc(c1)c2ccc(s2)c3[nH]c4ccccc4n3.C(=O)(C(F)(F)F)O
537096	TCMDC-131286, 637096 (CHEMBL)		431.56981	6.702	4	0	52.3	10	N	1	Y	82	63	0	6.02389	20	4.35	CCN(CC)c1ccc(cc1)C(c2ccc(cc2)N(CC)CC)c3ccc(cc3)N(=O)=O
524786	TCMDC-125514, 624786 (CHEMBL), COMMERCIAL		279.31162	1.155	5	1	99.97	5	N	0	Y	91	0	0	5.98536	0	0	CSCCC(C(=O)O)N1C(=O)c2ccccc2C1=O
524787	TCMDC-136016, 624787 (CHEMBL)		439.22586	5.224	4	1	51.22	4	N	1	N	97	97	3	6.60404	26	.92	Cc1c(c(=O)c(c([nH]1)C)Br)c2ccc(nc2)c3ccc(cc3)OC(F)(F)F
537213	TCMDC-141657, 637213 (CHEMBL)		352.51628	3.337	3	1	33.09	6	N	0	Y	100	97	1	6.18726	3	0	c1cc(cc(c1)n2ccnc2)CNC3CCN(CC3)CC4CCCCC4.C(=O)(C(F)(F)F)O
537258	TCMDC-133432, 637258 (CHEMBL)		312.36454	4.458	3	1	48.14	3	N	0	Y	98	80	0	6.55669	36	20.69	c1ccc(cc1)Oc2ccc(cc2)c3ccc4ccnc(c4c3)N.C(=O)(C(F)(F)F)O
537295	TCMDC-139468, 637295 (CHEMBL)		345.47903	4.139	4	1	61.09	7	N	0	Y	90	14	2	5.89024	11	2.16	c1cc(cc(c1)N(=O)=O)CNCC2CCN(CC2)CC3CCCCC3.C(=O)(C(F)(F)F)O
537334	TCMDC-138895, 637334 (CHEMBL)		558.71098	3.952	6	4	102.93	13	N	1	Y	100	99	0	6.84603	0	2.36	CCNc1cc(cc(c1)N2CCCC2=O)C(=O)N[C@@H](Cc3ccccc3)[C@@H](CNC(C)(C)c4cccc(c4)OC)O.C(=O)O
537413	TCMDC-132181, 637413 (CHEMBL)		428.5013	4.741	3	2	61.02	4	N	0	Y	100	27	0	6.15815	32	4.24	CN1CCC(CC1)C(=O)Nc2cccc(c2)c3cccc(c3)c4[nH]c5ccc(cc5n4)F
537418	TCMDC-141919, 637418 (CHEMBL)		343.36716	4.102	2	1	40.54	4	N	0	Y	94		0	6.73269	0	.69	CC(C)CN1C(C(=C(C1=O)c2ccc(c(c2)F)F)O)c3ccccc3
537495	TCMDC-137518, 637495 (CHEMBL)		385.54443	5.926	3	1	28.16	8	N	1	Y	100	89	1	5.9833	24	.73	CCN(CC)CCCC(C)Nc1c2ccccc2nc3c1c4ccccc4cc3.Cl
537496	TCMDC-141787, 637496 (CHEMBL)		471.03469	4.344	4	2	56.84	9	N	0	Y	100	0	0	6.173	29	7.14	c1cc(ccc1CN2CC[C@@H](C2)NC(=O)Nc3ccc(cc3)Cl)OCCCN4CCCCC4
119305	TCMDC-125859, 219305 (CHEMBL), COMMERCIAL		248.23621	2.331	3	0	49.74	0	Y	0	Y	93	80	4	6.0673	9	2.99	c1ccc2c(c1)c(=O)n-3c(n2)C(=O)c4c3cccc4
537529	TCMDC-125244, 637529 (CHEMBL), COMMERCIAL		379.84282	3.822	4	1	83.6	4	N	0	Y	93	15	2	6.01662	20	2.78	CC(C)n1c2c(cn1)c(cc(n2)C3CC3)C(=O)Nc4ccc(c(c4)Cl)C#N
537532	TCMDC-139599, 637532 (CHEMBL)		351.42548	2.558	3	4	132.13	6	N	0	Y	99	9	0	5.998	1	0	c1ccc(cc1)CC(=O)Nc2cccc(c2)c3csc(n3)NC(=N)N
536943	TCMDC-141334, 636943 (CHEMBL)		342.81936	3.845	3	2	72.28	4	N	0	Y	92	97	7	5.94405	44	3.57	CC(C)(CN)c1cc(c(o1)c2ccncc2)c3ccc(c(c3)O)Cl.Cl
536944	TCMDC-125149, 636944 (CHEMBL), COMMERCIAL		394.35268	2.704	5	0	123.63	3	N	0	Y	93	86	0	6.01158	0	2.13	c1cc(oc1C(=O)N2CCN(CC2)c3nc4c(cc(cc4s3)F)F)N(=O)=O
536981	TCMDC-132537, 636981 (CHEMBL)		404.50626	5.222	3	2	53.6	7	N	1	Y	100	87	7	6.20857	36	6.54	c1ccc2c(c1)[nH]c(n2)c3cccc(c3)c4ccc(cc4)CNCCc5ccccn5.C(=O)(C(F)(F)F)O
536987	TCMDC-137136, 636987 (CHEMBL)		441.457	3.181	3	2	81.33	4	N	0	N	98	50	0	6.41087	15	3.7	Cn1cc(n(c1=O)C)C(=O)Nc2cccc(c2)c3cccc(c3)c4[nH]c5ccc(cc5n4)F
542915	TCMDC-133485, 642915 (CHEMBL)		453.01612	5.654	3	1	41.57	6	N	1	N	92	20	3	5.98764	54	6.67	COc1ccccc1C2CCN(CC2)C3CCC(CC3)NC(=O)/C=C/c4cccc(c4)Cl
537063	TCMDC-140120, 637063 (CHEMBL)		492.53538	5.601	3	2	61.02	6	N	1	Y	95	2	0	6.05001	19	.74	Cc1cc(ccc1c2[nH]c3cc(ccc3n2)C(F)(F)F)C(=O)NC4CCN(CC4)Cc5ccccc5
537146	TCMDC-124827, 637146 (CHEMBL), COMMERCIAL		404.42872	4.658	4	1	53.66	4	N	0	Y	98	99	0	6.12022	34	4.65	Cc1cc(cc(c1O)C)CN2CCC(C2)c3cc4nc(cc(n4n3)C(F)(F)F)C.C(C(=O)O)C(CC(=O)O)(C(=O)O)O
537149	TCMDC-132675, 637149 (CHEMBL)		345.46066	5.061	2	2	68.94	5	N	1	Y	91	19	0	5.97877	25	2.97	c1ccc2c(c1)[nH]c(n2)c3ccc(s3)c4ccc(cc4)CNC5CC5.C(=O)(C(F)(F)F)O
537187	TCMDC-124091, 637187 (CHEMBL), COMMERCIAL		281.34896	4.017	2	1	36.61	4	N	0	Y	85	69	0	5.96155	3	.68	CN(C)Cc1cc2c(o1)ccc(c2O)Cc3ccccc3
524793	TCMDC-142313, 624793 (CHEMBL)		253.25604	2.255	4	1	67.87	4	N	0	Y	92	97	0	6.10051	63	1.42	c1ccc2c(c1)[nH]c(n2)C(=O)OCc3ccccn3
537299	TCMDC-138867, 637299 (CHEMBL)		438.90826	6.541	5	1	59.93	5	N	1	Y	100	17	0	6.1386	3	2.75	COc1ccc(cc1)c2cc(ccn2)Nc3c4ccccc4nc(n3)c5cccc(c5)Cl
537425	TCMDC-139842, 637425 (CHEMBL)		481.63179	5.01	4	2	84.81	6	N	1	Y	100	69	1	6.52208	23	5	Cc1c[nH]c(n1)c2cccc(c2)C(=O)NC3CCC(CC3)CCN4CCc5ccc(cc5CC4)C#N.Cl
537497	TCMDC-135874, 637497 (CHEMBL)		489.54132	4.003	6	2	100.21	8	N	0	Y	100	99	0	6.41039	48	2.96	COc1ccc2c(n1)c(c(cn2)F)CCN3CCC(CC3)CNC(=O)C(=O)c4c[nH]c5c4cccc5
537498	TCMDC-125104, 637498 (CHEMBL), COMMERCIAL		322.44393	4.259	3	1	26.71	4	N	0	Y	98	92	0	6.14204	1	1.52	c1ccc(cc1)CN2CCN(CC2)Cc3cc4c(cc3O)CCC4
537500	TCMDC-136947, 637500 (CHEMBL)		393.44056	3.924	3	3	86.46	5	N	0	Y	99	72	0	6.11876	7	3.77	c1ccc2c(c1)[nH]c(n2)c3ccc(cc3)c4cccc(c4)NC(=O)Cc5c[nH]cn5
536908	TCMDC-136138, 636908 (CHEMBL)		532.45324	2.771	5	3	111.8	7	N	1	Y	99	58	0	6.2175	0	.87	Cc1cc(c2ccccc2n1)NC(=O)NCCN3CCC(C3)NS(=O)(=O)c4cccc(c4)Br.C(=O)(C(F)(F)F)O
536916	TCMDC-140353, 636916 (CHEMBL)		661.06294	9.62	3	2	65.95	7	N	2	Y	81	25	0	5.96766	53	7.75	c1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CC4CCC(CC4)NC(=O)c5cc(n(n5)c6ccc(cc6Cl)Cl)c7cccc(c7)Cl
536994	TCMDC-133515, 636994 (CHEMBL)		437.01672	6.157	2	1	32.34	5	N	1	N	99	25	4	6.09446	78	16.67	Cc1ccccc1C2CCN(CC2)C3CCC(CC3)NC(=O)/C=C/c4ccc(cc4)Cl
536997	TCMDC-140268, 636997 (CHEMBL)		512.47063	5.49	4	1	44.81	8	N	2	Y	100	51	0	6.12738	90	8	c1ccc2c(c1)c(ccc2OCCN3CCCC3)CN4CC[C@@H](C4)NC(=O)c5ccc(c(c5)Cl)Cl.C(=O)(C(F)(F)F)O
537074	TCMDC-133833, 637074 (CHEMBL)		401.47596	5.018	3	2	52.15	4	N	1	Y	100	79	2	6.06879	55	5.63	c1cc(ccc1CN2CCCC(C2)O)c3ccc(cc3)c4[nH]c5ccc(cc5n4)F.C(=O)(C(F)(F)F)O
537078	TCMDC-131577, 637078 (CHEMBL)		339.77741	1.065	7	3	105.19	3	N	0	Y	95	64	0	8.49485	65	2.19	CC1(NC(=NC(=N)N1OCc2cc(cc3c2OCOC3)Cl)N)C.Cl
537115	TCMDC-137016, 637115 (CHEMBL)		459.42574	3.243	6	1	47.53	5	N	0	Y	100	100	5	6.35409	31	5.95	Cc1cc(nc(n1)Nc2ccc(cc2)Br)N3CCN(CC3)CC4CCN(CC4)C
537116	TCMDC-142169, 637116 (CHEMBL)		324.30912	4.017	5	1	83.1	4	N	0	Y	100	98	0	6.16142	0	.74	Cc1cc(c2ccc(cc2n1)F)NN=Cc3cccc(c3)N(=O)=O
537157	TCMDC-125736, 637157 (CHEMBL), COMMERCIAL		375.40052	4.517	4	1	116.04	4	N	0	Y	85	9	0	6.1151	0	2.11	c1ccc(c(c1)C(=O)Nc2cccc(c2)c3nc4ccccc4s3)N(=O)=O
537193	TCMDC-131457, 637193 (CHEMBL)		369.5435	4.054	2	1	37.27	7	N	0	Y	87	100	0	5.89492	8	.75	Cc1c(c2ccccc2n1C)CCNC(=O)CCCN3CC(CC(C3)C)C.Cl
537232	TCMDC-135724, 637232 (CHEMBL)		571.46184	5.751	3	3	73.47	11	N	2	N	100	11	4	6.15662	61	10	c1cc(cc(c1)NC(=O)NC2CCN(CC2)CCCCCNC(=O)/C=C/c3ccc(c(c3)Cl)Cl)C(F)(F)F
537312	TCMDC-124075, 637312 (CHEMBL), COMMERCIAL		502.43091	5.651	2	1	28.4	4	N	2	Y	94	82	1	5.93466	0	0	CC1(C2CCC1(CN(C2)CC(Cn3c4ccccc4c5c3ccc(c5)I)O)C)C.Cl
537392	TCMDC-135330, 637392 (CHEMBL)		594.57117	6.343	4	1	54.04	6	N	2	Y	94	72	5	5.99721	97	7.38	COc1cccc(c1)NC(=O)N2CCOC(C2)(CCN3CCC4(CCc5c4cccc5)CC3)c6ccc(c(c6)Cl)Cl
542244	TCMDC-135912, 642244 (CHEMBL)		529.9479	1.868	8	3	125.91	6	N	1	Y	100	100	0	6.12254	22	2.19	COc1cc2c(c(cnc2c(c1)F)Cl)C(CN3CCC(CC3)NC(=O)c4ccc5c(n4)NC(=O)CO5)O.Cl
541806	TCMDC-137165, 641806 (CHEMBL)		315.83707	5.276	2	1	23.47	3	N	1	Y	99	99	0	6.59983	13	1.44	CCc1ccc2c(c1O)CCN(C2Cc3ccccc3Cl)C.Cl
536920	TCMDC-135385, 636920 (CHEMBL)		428.52611	4.782	6	1	59.51	9	N	0	Y	96	58	0	6.08041	31	11.02	CN(Cc1ccccc1)c2c3cc(c(cc3nc(n2)NCCc4ccccc4)OC)OC
541149	TCMDC-136920, 641149 (CHEMBL)		467.54224	4.468	4	3	128.01	5	N	0	Y	94	64	4	6.45158	15	2.78	Cc1cccc2c1[nH]c(n2)c3cccc(c3)c4cccc(c4)NC(=O)c5cnc(s5)NC(=O)C
537586	TCMDC-137048, 637586 (CHEMBL)		428.48306	4.447	4	3	96.1	7	N	0	Y	88	35	1	6.13087	14	2.88	CCOC(=O)NCC(=O)Nc1cccc(c1)c2cccc(c2)c3[nH]c4c(cccc4n3)C
537594	TCMDC-135087, 637594 (CHEMBL)		467.48286	5.4	2	1	50.41	5	N	1	Y	89	94	0	6.18638	7	6.25	c1cc(oc1)C(=O)Nc2ccc3c(c2)ccn3C4CCCN(CC4)Cc5cc(cc(c5F)F)F
537627	TCMDC-137781, 637627 (CHEMBL)		431.49184	4.176	5	1	73.45	5	N	0	Y	100	99	0	6.74446	1	4.08	Cn1cncc1c2ccc3c(c2)c(ncn3)Nc4ccc5c(c4)cnn5Cc6ccccc6
537634	TCMDC-131472, 637634 (CHEMBL)		375.50326	5.162	3	2	41.48	10	N	1	Y	86	72	0	5.95886	9	9.56	CC(CCc1ccc(cc1)OCc2ccccc2)NCC(c3ccccc3)O
537675	TCMDC-125880, 637675 (CHEMBL)		296.40666	3.14	3	1	36.36	3	N	0	Y	98	20	0	6.55416	10	1.5	CC[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](c3ccnc4c3cccc4)O
537785	TCMDC-123888, 637785 (CHEMBL), COMMERCIAL		315.45305	3.664	4	1	37.39	9	N	0	Y	100	0	0	6.08534	7	.73	CCN(CC)CCCC(C)Nc1ccnc2c1cc(cc2)OC.O.Cl
537823	TCMDC-135572, 637823 (CHEMBL)		566.75458	4.648	5	3	112.05	10	N	1	Y	98	98	0	7.5038	8	2.14	CCc1cn2c3c1cc(cc3N(S(=O)(=O)CC2)CC)C(=O)N[C@@H](Cc4ccccc4)[C@@H](CNC5CCCCC5)O.C(=O)O
537827	TCMDC-134405, 637827 (CHEMBL)		485.56756	4.398	3	1	35.58	6	N	0	Y	100	6	0	5.95898	29	1.82	c1ccc(c(c1)c2cccc(c2)CNC3CCN(CC3)CC4Cn5c(=O)ccc6c5c4c(cc6)F)F.C(=O)(C(F)(F)F)O
537868	TCMDC-138291, 637868 (CHEMBL)		327.37917	4.178	4	2	58.04	3	N	0	Y	100	84	6	6.141	16	6.42	Cc1ccc(cc1Nc2ccnc3c2ccc(c3)c4ccncc4)O.Cl
537902	TCMDC-137675, 637902 (CHEMBL)		378.25908	3.293	7	2	106.84	4	N	0	Y	100	98	0	6.80252	63	1.49	CC(C)N(Cc1cnc2c(n1)c(nc(n2)N)N)c3ccc(c(c3)Cl)Cl
537903	TCMDC-133257, 637903 (CHEMBL)		444.52706	5.746	2	3	69.81	5	N	1	Y	84	6	0	6.20041	63	7	c1ccc(cc1)C2CC2NC(=O)Nc3ccc(cc3)c4cccc(c4)c5[nH]c6ccccc6n5
541367	TCMDC-137256, 641367 (CHEMBL)		434.49094	.433	5	7	178.17	10	N	1	N	90	80	0	7.50276	0	2.94	c1cc(ccc1C=CC(=O)NCC(CNC(=O)C=Cc2ccc(cc2)C(=N)N)O)C(=N)N.Cl
537948	TCMDC-132611, 637948 (CHEMBL)		411.4956	4.53	4	1	65.36	6	N	0	Y	98	15	0	6.15714	30	4.9	COc1ccc(cc1CN2CCCC2)c3cccc(c3)NC(=O)c4ccc(cc4)C#N.C(=O)(C(F)(F)F)O
537978	TCMDC-124788, 637978 (CHEMBL), COMMERCIAL		362.44482	4.407	2	1	83.37	4	N	0	Y	97	95	0	6.8904	0	2.44	Cc1c(c(on1)c2cccs2)C(=O)NC(C)c3cccc4c3cccc4
537982	TCMDC-132089, 637982 (CHEMBL)		470.219	7.01	2	0	27.05	5	N	1	Y	98	86	0	6.09707	4	6.62	c1cc(c(cc1Cl)Cl)C2(CCC(CC2)Oc3ccc(cc3Cl)Cl)Cn4ccnc4.Cl
541373	TCMDC-135095, 641373 (CHEMBL)		469.55	2.932	6	2	95.45	6	N	0	Y	97	16	1	6.28008	13	4.38	c1cc2c(cc1F)c(c(cn2)F)CCN3CCC(CC3)NCc4ccc5c(n4)NC(=O)CS5.Cl
541625	TCMDC-125260, 641625 (CHEMBL), COMMERCIAL		466.41198	3.526	4	3	99.66	6	N	0	Y	97	90	0	6.77247	0	1.41	c1ccc2c(c1)c(n[nH]c2=O)CC(=O)Nc3cccc(c3)C(=O)Nc4cccc(c4)C(F)(F)F
537539	TCMDC-133933, 637539 (CHEMBL)		496.66138	7.062	3	1	35.16	7	N	1	Y	100	100	5	6.86775	96	6.94	c1cc(cc(c1)c2ccc(cc2)c3[nH]c4ccc(cc4n3)F)CN5CCC(CC5)CCN6CCCCC6.C(=O)(C(F)(F)F)O
537542	TCMDC-141841, 637542 (CHEMBL)		441.6077	5.418	3	1	35.58	7	N	1	Y	99	24	1	6.05396	30	2.05	CC(C)CN1CCCN(CC1)Cc2cccc(c2)NC(=O)c3ccc(cc3)c4ccccc4.C(=O)(C(F)(F)F)O
524815	TCMDC-137399, 624815 (CHEMBL)		339.81542	4.752	3	1	42.35	4	N	0	Y	93	76	0	6.13564		.76	Cc1cc(c(c(n1)C)c2ccc(cc2)OCc3ccc(cc3)Cl)O
537577	TCMDC-132688, 637577 (CHEMBL)		424.53741	4.823	3	2	75	5	N	0	Y	91	32	1	6.03068	8	2.91	Cc1cccc2c1[nH]c(n2)c3ccc(cc3)c4ccc(cc4)CN5CCC(CC5)C(=O)N.C(=O)(C(F)(F)F)O
537578	TCMDC-132580, 637578 (CHEMBL)		494.5875	3.365	5	3	89.07	6	N	0	Y	94	20	0	6.07793	46	4.11	Cc1ccc(cc1NC(=O)Nc2ccc(cc2)c3ccccc3)Cn4c(=O)ccc(n4)N5CCNCC5.C(=O)(C(F)(F)F)O
537583	TCMDC-132545, 637583 (CHEMBL)		389.49162	5.91	2	2	40.71	6	N	1	Y	100	78	0	6.3742	55	9.62	c1ccc(cc1)CNCc2ccc(cc2)c3cccc(c3)c4[nH]c5ccccc5n4.C(=O)(C(F)(F)F)O
537621	TCMDC-134626, 637621 (CHEMBL)		421.92256	3.801	5	1	61.36	5	N	0	Y	92	6	0	5.88968	27	11.9	Cc1ccc(cc1)CNC(=O)c2cc(c(nc2)N3CCN(CC3)c4ccncc4)Cl.C(=O)(C(F)(F)F)O
537739	TCMDC-131918, 637739 (CHEMBL)		538.59898	8.388	5	1	77.09	16	N	2	Y	95	68	3	6.01508	0	1.43	CCCCCCCN(Cc1ccc(cc1)OC(C)(C)C(=O)OCC)C(=O)Nc2ccccc2OC(F)(F)F
542993	TCMDC-134613, 642993 (CHEMBL)		400.51602	4.759	3	1	50.16	7	N	0	N	83	68	0	6.25614	1	0	CCCc1nc2c(n1C3CC3)cccc2N4CC(C4)NC(=O)/C=C/c5ccccc5
537781	TCMDC-132888, 637781 (CHEMBL)		445.5964	5.631	3	2	57.36	6	N	1	Y	98	21	0	6.07474	23	4.48	COc1ccccc1CC2CCCN(C2)C3CCC(CC3)NC(=O)c4cc5ccccc5[nH]4
537784	TCMDC-125678, 637784 (CHEMBL), COMMERCIAL		380.56613	6.061	3	1	26.71	6	N	1	Y	99	98	0	6.22088	6	1.67	CC(C)(C)C(C)(C)Cc1ccc(c(c1)CN2CCN(CC2)c3ccccc3)O
537815	TCMDC-134191, 637815 (CHEMBL)		427.33421	4.508	3	1	41.57	5	N	0	N	89	26	0	5.97748	60	10.17	CCOc1ccc(cc1/C=C/C(=O)Nc2ccc3c(c2)C4CCC3N4C)Br.C(=O)(C(F)(F)F)O
537855	TCMDC-140866, 637855 (CHEMBL)		525.46609	6.784	3	3	78.43	9	N	2	Y	97	13	0	6.11948	0	.74	c1ccc2c(c1)CCCC2NC(=O)CCCCCNC(=O)c3ccc(c(c3)c4ccc(c(c4)Cl)Cl)O
542998	TCMDC-137942, 642998 (CHEMBL)		484.6722	6.59	4	2	42.52	15	N	1	Y	99	78	6	6.12002	100	21.99	CCOc1c(ccc2c1cccc2)CNCCCCCCNCc3ccc4ccccc4c3OCC.CS(=O)(=O)O
537936	TCMDC-124055, 637936 (CHEMBL), COMMERCIAL		346.40565	3.59	3	1	88.05	4	N	0	Y	99	61	0	6.0608	3	2.08	c1ccc(cc1)n2cc(c(n2)c3cccs3)C(=O)Nc4cccnc4
537937	TCMDC-141305, 637937 (CHEMBL)		687.61608	7.553	5	0	56.22	13	N	2	Y	98	74	1	6.10356	37	4.32	CCN(CC)CCN(Cc1ccc(cc1)c2ccc(cc2)Br)C(=O)Cn3c4ccccc4c(=O)nc3CCc5cccc(c5F)F.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
541369	TCMDC-140113, 641369 (CHEMBL)		568.5372	5.55	4	2	81.33	7	N	2	N	100	80	1	6.28561	16	2.13	CC(=O)Nc1ccc2c(n1)c(c[nH]2)C3CCN(CC3)CCC4CCN(CC4)C(=O)/C=C/c5ccc(c(c5)Cl)Cl
538009	TCMDC-134088, 638009 (CHEMBL)		459.61976	4.432	4	1	61.03	7	N	0	Y	99	15	0	6.14327	25	7.94	Cc1ccc(cc1S(=O)(=O)Nc2ccc(cc2)CCN3CCC(CC3)N4CCCCC4)F
538133	TCMDC-142174, 638133 (CHEMBL)		297.30202	4.328	3	1	37.28	3	N	0	Y	100	99	0	6.63935	2	0	Cc1cc(c2ccc(cc2n1)F)NN=Cc3cccc(c3)F
537547	TCMDC-125819, 637547 (CHEMBL), COMMERCIAL		321.84496	3.632	2	1	35.58	2	N	0	Y	93	0	0	6.00622	17	.75	c1cc(ccc1NC(=O)N2CCN(CC2)C3CCCCC3)Cl
