COMPOUND_ID	FragA	Ca	Cb	IntAB	UnionAB	CommonProp	ExpCommonProp	LogDiffCP	PIa	PIb	PIaU	PIbU	FragEffA	MedPotA	MedPotB	pXC50_3D7	Ratio
534581	18	1130	1130	128	2133	0.0600093764650727	0.0457537399211591	0.117792515014814	0.530018761726079	0.530018761726079	0.469981238273921	0.469981238273921	62.7777777777778	6.103205	6.15444	6.15876	1.31157314283987
534585	34	1681	1681	274	3089	0.0887018452573648	0.0692261023638532	0.107662774294512	0.544365284974093	0.544365284974093	0.455634715025907	0.455634715025907	49.4411764705882	6.17071	6.297235	6.34116	1.28133525113326
534586	29	958	958	62	1855	0.0334231805929919	0.038673009364057	-0.063360192733585	0.516720604099245	0.516720604099245	0.483279395900755	0.483279395900755	33.0344827586207	6.133435	6.14944	6.15266	0.864250833917665
534587	23	117	117	3	232	0.0129310344827586	0.00876364779993841	0.16894835434229	0.506493506493506	0.506493506493506	0.493506493506494	0.493506493506494	5.08695652173913	6.10682	6.02122	6.02145	1.47553105487072
534589	30	947	947	76	1819	0.0417811984606927	0.0382244879671024	0.0386392166490086	0.520902090209021	0.520902090209021	0.479097909790979	0.479097909790979	31.5666666666667	6.1334	6.04556	6.04529	1.0930479564998
534590	2	18	18	1	36	0.0277777777777778	0.0277174882867779	0.000943626561894062	0.514285714285714	0.514285714285714	0.485714285714286	0.485714285714286	9	6.455335	6.07344	6.07341	1.00217514265276
534591	53	1493	1493	308	2679	0.114968271743188	0.0610863391835369	0.274633903624158	0.557505601194922	0.557505601194922	0.442494398805078	0.442494398805078	28.1698113207547	6.19314	6.789485	6.9147	1.88206190254354
534592	2	2	2	1	4	0.25	0.200073658042538	0.0967500960470657	0.666666666666667	0.666666666666667	0.333333333333333	0.333333333333333	1	6.33325	6.01882	6.01881	1.24953980671882
534593	53	513	513	22	1005	0.0218905472636816	0.0210476478670742	0.0170530497931567	0.510956175298805	0.510956175298805	0.489043824701195	0.489043824701195	9.67924528301887	6.12529	6.10397	6.10389	1.04004720156526
534594	17	1245	1245	167	2324	0.0718588640275387	0.0505555253858239	0.152711719382859	0.53594489883771	0.53594489883771	0.46405510116229	0.46405510116229	73.2352941176471	6.12784	6.80762	6.89345	1.42138497185292
534596	44	517	517	28	1007	0.0278053624627607	0.021199810843324	0.117796574863014	0.513916500994036	0.513916500994036	0.486083499005964	0.486083499005964	11.75	6.10506	6.08121	6.08189	1.31158540367433
534597	30	1012	1012	59	1966	0.0300101729399797	0.0408825391985228	-0.134269363678776	0.51501272264631	0.51501272264631	0.48498727735369	0.48498727735369	33.7333333333333	6.1053	6.75331	6.75638	0.734058439820782
534598	50	348	348	11	686	0.0160349854227405	0.0149647563243047	0.0299989199673065	0.508029197080292	0.508029197080292	0.491970802919708	0.491970802919708	6.96	6.118995	6.00861	6.00877	1.07151664051473
534599	58	705	705	33	1378	0.0239477503628447	0.0285045520136444	-0.0756494975811053	0.5119825708061	0.5119825708061	0.4880174291939	0.4880174291939	12.1551724137931	6.09698	6.573815	6.56795	0.84013775594093
534600	18	131	131	4	259	0.0154440154440154	0.00885281113035402	0.24167902835184	0.507751937984496	0.507751937984496	0.492248062015504	0.492248062015504	7.27777777777778	6.11863	6.11856	6.11847	1.74453235436842
534601	75	447	447	26	869	0.0299194476409666	0.0185635823824981	0.207291781814844	0.514976958525346	0.514976958525346	0.485023041474654	0.485023041474654	5.96	6.0904	6.02185	6.02122	1.6117281149987
534602	52	417	417	16	819	0.0195360195360195	0.0174539411313375	0.0489425740510072	0.509779951100245	0.509779951100245	0.490220048899755	0.490220048899755	8.01923076923077	6.09792	6.08206	6.08241	1.11928987207043
534603	73	1148	1148	111	2186	0.0507776761207685	0.0465018335713038	0.0382027436765693	0.525400457665904	0.525400457665904	0.474599542334096	0.474599542334096	15.7260273972603	6.113395	6.10452	6.10423	1.0919499774758
534605	30	218	218	3	434	0.00691244239631336	0.0107213914757874	-0.190619628716694	0.503464203233256	0.503464203233256	0.496535796766744	0.496535796766744	7.26666666666667	6.071415	6.35502	6.35391	0.644733700091454
534606	65	1016	1016	77	1956	0.0393660531697341	0.0410467093481133	-0.0181564714059466	0.519693094629156	0.519693094629156	0.480306905370844	0.480306905370844	15.6307692307692	6.126135	5.94428	5.93331	0.959055032545346
534607	40	2375	2375	603	4148	0.145371263259402	0.100448940033643	0.160533206116071	0.572703158910055	0.572703158910055	0.427296841089945	0.427296841089945	59.375	6.14822	6.68811	6.80148	1.44721550282874
534608	18	564	564	30	1099	0.0272975432211101	0.0229994672608526	0.0744057857721259	0.513661202185792	0.513661202185792	0.486338797814208	0.486338797814208	31.3333333333333	6.15224	6.54923	6.54646	1.18687719639373
534610	67	1424	1424	180	2669	0.0674409891345073	0.0581326487797416	0.0645038195374998	0.533733133433283	0.533733133433283	0.466266866566717	0.466266866566717	21.2537313432836	6.101125	6.22137	6.23705	1.16012241915957
534612	43	611	611	33	1190	0.0277310924369748	0.0248184314504652	0.0481926482982202	0.513877207737595	0.513877207737595	0.486122792262405	0.486122792262405	14.2093023255814	6.12721	6.0293	6.02904	1.11735878604266
534613	29	1750	1750	303	3198	0.0947467166979362	0.0722473024957238	0.117742532654399	0.547388176415389	0.547388176415389	0.452611823584611	0.452611823584611	60.3448275862069	6.16545	6.25384	6.29411	1.31142220435904
534614	22	54	54	1	108	0.00925925925925926	0.0112499030180774	-0.0845725340325212	0.504672897196262	0.504672897196262	0.495327102803738	0.495327102803738	2.45454545454545	6.111715	6.20325	6.20316	0.823052362707535
534615	46	1134	1134	96	2173	0.0441785549930971	0.0459198697406939	-0.0167891407244865	0.522099447513812	0.522099447513812	0.477900552486188	0.477900552486188	24.6521739130435	6.11557	5.97748	5.97496	0.962079275106182
534616	67	1187	1187	119	2256	0.0527482269503546	0.048127171619812	0.0398175266561438	0.526385809312639	0.526385809312639	0.473614190687361	0.473614190687361	17.7164179104478	6.11658	6.00136	5.99949	1.09601759619384
534617	29	1834	1834	288	3381	0.0851818988464951	0.0759497856300493	0.0498207645987132	0.542603550295858	0.542603550295858	0.457396449704142	0.457396449704142	63.2413793103448	6.116545	6.18362	6.20082	1.12155548748242
534618	34	828	828	53	1604	0.0330423940149626	0.0334079102116446	-0.0047778041088975	0.516531503431067	0.516531503431067	0.483468496568933	0.483468496568933	24.3529411764706	6.12494	5.93459	5.92334	0.989058992485121
534619	38	1013	1013	87	1940	0.0448453608247423	0.0409235753255654	0.039743953456344	0.522434244455905	0.522434244455905	0.477565755544095	0.477565755544095	26.6578947368421	6.13473	6.14209	6.1439	1.09583193716525
534620	12	76	76	1	152	0.00657894736842105	0.00945974353584192	-0.157722950300215	0.503311258278146	0.503311258278146	0.496688741721854	0.496688741721854	6.33333333333333	6.134	6.01802	6.01794	0.69546783625731
534623	28	1558	1558	161	2956	0.0544654939106901	0.0638854099415769	-0.0692802396215508	0.527241962774958	0.527241962774958	0.472758037225042	0.472758037225042	55.6428571428571	6.187765	6.09282	6.09182	0.852549806919901
534624	17	409	409	16	803	0.0199252801992528	0.0171604934159341	0.0648746664090363	0.50997506234414	0.50997506234414	0.49002493765586	0.49002493765586	24.0588235294118	6.1509	6.13938	6.13927	1.16111347828446
534626	31	947	947	84	1811	0.0463832136940917	0.0382244879671024	0.0840191591795241	0.523204419889503	0.523204419889503	0.476795580110497	0.476795580110497	30.5483870967742	6.1111	6.827845	6.87935	1.21344238107286
534627	26	597	597	21	1174	0.0178875638841567	0.0242747641288605	-0.132603820859387	0.508951406649616	0.508951406649616	0.491048593350384	0.491048593350384	22.9615384615385	6.16073	6.069115	6.06954	0.736878998667182
534628	35	324	324	13	636	0.020440251572327	0.0141260149220322	0.160466575975554	0.510236220472441	0.510236220472441	0.489763779527559	0.489763779527559	9.25714285714286	6.066955	6.03369	6.03379	1.44699348578817
534630	39	572	572	23	1122	0.0204991087344029	0.0233077975050056	-0.0557662572452926	0.510258697591436	0.510258697591436	0.489741302408564	0.489741302408564	14.6666666666667	6.13645	5.94531	5.94172	0.879495745147111
534632	64	1561	1561	223	2900	0.0768965517241379	0.0640149861265652	0.0796252094435284	0.538461538461538	0.538461538461538	0.461538461538462	0.461538461538462	24.390625	6.10454	6.0575	6.05588	1.201227343424
534635	17	262	262	8	517	0.0154738878143133	0.0120572064091349	0.108352748169932	0.507751937984496	0.507751937984496	0.492248062015504	0.492248062015504	15.4117647058824	6.313315	6.24763	6.24971	1.28337255656417
534636	54	433	433	19	848	0.0224056603773585	0.0180440203801156	0.0940244397491206	0.511216056670602	0.511216056670602	0.488783943329398	0.488783943329398	8.01851851851852	6.10715	5.991385	5.99092	1.24172218304793
534637	48	122	122	2	243	0.00823045267489712	0.00878353761555175	-0.0282457434397254	0.504132231404959	0.504132231404959	0.495867768595041	0.495867768595041	2.54166666666667	6.113165	6.08662	6.08673	0.937031642048716
534638	13	464	464	13	916	0.0141921397379913	0.0191982201728874	-0.1312130893915	0.507103825136612	0.507103825136612	0.492896174863388	0.492896174863388	35.6923076923077	6.141325	6.08584	6.08601	0.739242471968003
534639	9	26	26	1	52	0.0192307692307692	0.0198659375244521	-0.014112408978284	0.509803921568627	0.509803921568627	0.490196078431373	0.490196078431373	2.88888888888889	6.18221	6.64272	6.64245	0.968027268136677
534641	32	1453	1453	213	2694	0.0790645879732739	0.0593718389824272	0.124401511086779	0.539546973635351	0.539546973635351	0.460453026364649	0.460453026364649	45.40625	6.12758	6.91182	8.49485	1.33168500973459
534643	9	647	647	21	1274	0.0164835164835165	0.0262230838445748	-0.201633896818101	0.508248232521603	0.508248232521603	0.491751767478397	0.491751767478397	71.8888888888889	6.11975	5.90982	5.89968	0.628588025009373
534644	31	1834	1834	207	3462	0.0597920277296361	0.0759497856300493	-0.103883270477206	0.52990465183473	0.52990465183473	0.47009534816527	0.47009534816527	59.1612903225806	6.17319	6.05275	6.0511	0.787257360025774
534646	27	1323	1323	144	2503	0.0575309628445865	0.0538420451808175	0.0287800943566545	0.528776978417266	0.528776978417266	0.471223021582734	0.471223021582734	49	6.11191	6.129285	6.1308	1.06851369875309
534647	5	191	191	7	376	0.0186170212765957	0.00999184549174349	0.270264485353225	0.509333333333333	0.509333333333333	0.490666666666667	0.490666666666667	38.2	6.15281	7.014385	7.04456	1.86322149316455
534648	22	174	174	4	345	0.0115942028985507	0.00958484837084135	0.0826556493825759	0.505813953488372	0.505813953488372	0.494186046511628	0.494186046511628	7.90909090909091	6.11599	6.03068	6.03071	1.2096386348502
534649	61	1817	1817	315	3320	0.0948795180722892	0.0751982985450881	0.100964455834867	0.547454052425429	0.547454052425429	0.452545947574571	0.452545947574571	29.7868852459016	6.16847	6.20675	6.22939	1.26172426647925
534650	39	101	101	3	200	0.015	0.00881549159028281	0.230844723589442	0.507537688442211	0.507537688442211	0.492462311557789	0.492462311557789	2.58974358974359	6.03222	6.093525	6.09342	1.70155003227889
534651	5	57	57	1	114	0.0087719298245614	0.0108868252899554	-0.0938061048236876	0.504424778761062	0.504424778761062	0.495575221238938	0.495575221238938	11.4	7.50664	6.481965	6.4852	0.805738090851399
534653	97	244	244	12	477	0.0251572327044025	0.011493342666956	0.340216511888376	0.512605042016807	0.512605042016807	0.487394957983193	0.487394957983193	2.51546391752577	6.09462	6.08226	6.08241	2.18885257608572
534654	31	125	125	1	250	0.004	0.0088021501829443	-0.342528782927089	0.502008032128514	0.502008032128514	0.497991967871486	0.497991967871486	4.03225806451613	6.0922	6.396175	6.39663	0.454434418507275
534657	92	707	707	42	1373	0.0305899490167516	0.0285836002719907	0.0294618233253734	0.51530612244898	0.51530612244898	0.48469387755102	0.48469387755102	7.68478260869565	6.14363	6.431135	6.4355	1.07019230347714
534663	10	211	211	6	417	0.0143884892086331	0.0105241292473881	0.13582902236996	0.507211538461538	0.507211538461538	0.492788461538462	0.492788461538462	21.1	6.16516	6.133415	6.13335	1.36719046967274
534665	22	1157	1157	135	2180	0.0619266055045872	0.0468763704019908	0.120923297635736	0.530977512620468	0.530977512620468	0.469022487379532	0.469022487379532	52.5909090909091	6.11669	5.911585	5.86239	1.32106229585465
534666	37	169	169	3	336	0.00892857142857143	0.00947501859354232	-0.0257980935598856	0.504477611940298	0.504477611940298	0.495522388059702	0.495522388059702	4.56756756756757	6.12132	6.28096	6.28243	0.942327589167654
534667	11	1160	1160	94	2227	0.0422092501122586	0.0470012883690394	-0.0467021261337937	0.521114106019766	0.521114106019766	0.478885893980234	0.478885893980234	105.454545454545	6.12639	6.50648	6.50506	0.898044534031596
534668	59	688	688	33	1344	0.0245535714285714	0.0278336274957404	-0.054455139511705	0.512285927029039	0.512285927029039	0.487714072970961	0.487714072970961	11.6610169491525	6.095425	6.20527	6.20679	0.88215491970384
534669	10	56	56	1	57	0.0175438596491228	0.011002200440088	0.202645591585855	1	1	0	0	5.6	8.14364		8.49485	1.59457735247209
534670	72	598	598	35	1162	0.0301204819277108	0.0243135472662396	0.0930135906995602	0.515073212747631	0.515073212747631	0.484926787252369	0.484926787252369	8.30555555555556	6.089845	5.96201	5.96239	1.23883535371798
534672	62	1235	1235	136	2335	0.0582441113490364	0.0501358965736972	0.0651032376896659	0.529134532990574	0.529134532990574	0.470865467009426	0.470865467009426	19.9193548387097	6.09945	6.186065	6.19344	1.16172473874922
534674	17	823	823	56	1591	0.0351979886863608	0.0332070221993433	0.0252879148620062	0.517610062893082	0.517610062893082	0.482389937106918	0.482389937106918	48.4117647058824	6.1064	6.045945	6.04556	1.05995618863581
534675	76	420	420	8	833	0.00960384153661465	0.0175642644907454	-0.262184982701804	0.504807692307692	0.504807692307692	0.495192307692308	0.495192307692308	5.52631578947368	6.144835	6.13366	6.13387	0.546783017397336
534676	36	409	409	13	806	0.0161290322580645	0.0171604934159341	-0.0269214604664614	0.508074534161491	0.508074534161491	0.491925465838509	0.491925465838509	11.3611111111111	6.1091	6.248095	6.25097	0.939893269216148
534677	6	39	39	1	78	0.0128205128205128	0.0141562881444126	-0.0430439966004903	0.506493506493506	0.506493506493506	0.493506493506494	0.493506493506494	6.5	6.13365	6.1736	6.17361	0.905640849474584
534678	19	307	307	8	607	0.0131795716639209	0.0135429930667318	-0.0118133602135322	0.506600660066007	0.506600660066007	0.493399339933993	0.493399339933993	16.1578947368421	6.10333	6.28856	6.2916	0.973165355618201
534681	51	1155	1155	121	2190	0.0552511415525114	0.0467931118415118	0.0721593278165562	0.527638190954774	0.527638190954774	0.472361809045226	0.472361809045226	22.6470588235294	6.11505	6.01612	6.01553	1.18075373443098
534683	15	1185	1185	119	2252	0.052841918294849	0.0480436730401433	0.0413423724838728	0.526432696579298	0.526432696579298	0.473567303420702	0.473567303420702	79	6.14275	6.284325	6.3114	1.09987257324594
534684	19	1680	1680	120	3241	0.037025609379821	0.0691824500912215	-0.271493723441413	0.518518518518518	0.518518518518518	0.481481481481482	0.481481481481482	88.4210526315789	6.18987	5.93112	5.80691	0.535187888416794
534686	52	1830	1830	386	3275	0.117862595419847	0.0757728657224819	0.191862287808454	0.558949297495418	0.558949297495418	0.441050702504582	0.441050702504582	35.1923076923077	6.16731	6.63805	6.64125	1.55547232239466
534687	76	539	539	27	1052	0.0256653992395437	0.0220395965633171	0.0661443838860556	0.512844909609895	0.512844909609895	0.487155090390105	0.487155090390105	7.09210526315789	6.08918	6.111655	6.11136	1.16451311464845
534688	138	1660	1660	187	3134	0.0596681557115507	0.0683102035676309	-0.0587429651508609	0.529843600383019	0.529843600383019	0.470156399616981	0.470156399616981	12.0289855072464	6.11412	5.96692	5.95763	0.873488184711321
534690	33	1596	1596	263	2930	0.0897610921501707	0.0655292379545346	0.136653010600155	0.544895868897235	0.544895868897235	0.455104131102765	0.455104131102765	48.3636363636364	6.182925	6.26147	6.29777	1.36978690660875
534693	41	502	502	25	980	0.0255102040816327	0.0206300751465343	0.0922131230545868	0.512768130745659	0.512768130745659	0.487231869254341	0.487231869254341	12.2439024390244	6.06822	6.09684	6.09689	1.23655410367801
534694	40	1078	1078	73	2084	0.0350287907869482	0.0435999898190333	-0.0950612423641912	0.517522803648584	0.517522803648584	0.482477196351416	0.482477196351416	26.95	6.11856	5.96786	5.96587	0.80341282033182
534695	34	1692	1692	250	3135	0.0797448165869219	0.0697065285000014	0.0584290088111779	0.539885130823229	0.539885130823229	0.460114869176771	0.460114869176771	49.7647058823529	6.10839	6.15717	6.16857	1.14400786128548
534696	19	93	93	2	185	0.0108108108108108	0.00892778838469327	0.0831143796245857	0.505434782608696	0.505434782608696	0.494565217391304	0.494565217391304	4.89473684210526	6.06962	5.966425	5.96693	1.21091700933974
534699	92	238	238	6	471	0.0127388535031847	0.0113103097211396	0.0516558454610219	0.506382978723404	0.506382978723404	0.493617021276596	0.493617021276596	2.58695652173913	6.12662	6.2676	6.26841	1.12630456789128
534700	53	1950	1950	424	3477	0.121944204774231	0.0811071388228514	0.177102084633885	0.560989643268124	0.560989643268124	0.439010356731876	0.439010356731876	36.7924528301887	6.16047	6.76031	6.95484	1.50349533399979
534701	17	540	540	23	1058	0.0217391304347826	0.0220778808527575	-0.00671521694700128	0.510879848628193	0.510879848628193	0.489120151371807	0.489120151371807	31.7647058823529	6.175055	6.63098	6.62929	0.984656570065119
534704	51	1447	1447	122	2773	0.0439956725567977	0.0591151909275354	-0.128289135491084	0.522005772005772	0.522005772005772	0.477994227994228	0.477994227994228	28.3725490196078	6.12701	5.963385	5.95679	0.744236326847502
534705	37	157	157	2	313	0.00638977635782748	0.00923362821579977	-0.159886725951047	0.503205128205128	0.503205128205128	0.496794871794872	0.496794871794872	4.24324324324324	6.05163	6.14596	6.14605	0.692011439976959
534707	67	2212	2212	412	4013	0.102666334413157	0.0929470457503477	0.0431924656847811	0.551345962113659	0.551345962113659	0.448654037886341	0.448654037886341	33.0149253731343	6.108825	6.19792	6.23108	1.10456802133244
534708	232	946	946	85	1808	0.0470132743362832	0.0381837400139605	0.0903420352376776	0.523519645821804	0.523519645821804	0.476480354178196	0.476480354178196	4.07758620689655	6.10115	6.1213	6.12196	1.23123806937441
534709	61	2293	2293	364	4223	0.0861946483542505	0.096661821486942	-0.0497746724631989	0.543107531975367	0.543107531975367	0.456892468024633	0.456892468024633	37.5901639344262	6.12924	5.990425	5.9803	0.891713471030489
534710	14	123	123	2	245	0.00816326530612245	0.00878921214167724	-0.0320860356904515	0.504098360655738	0.504098360655738	0.495901639344262	0.495901639344262	8.78571428571429	6.1176	6.003955	6.00413	0.928782372587568
534712	26	26	26	2	51	0.0392156862745098	0.0198659375244521	0.29535075422256	0.52	0.52	0.48	0.48	1	6.1634	6.11137	6.1114	1.97401638992577
534714	43	312	312	4	621	0.00644122383252818	0.0137134164568452	-0.328177273960177	0.503225806451613	0.503225806451613	0.496774193548387	0.496774193548387	7.25581395348837	6.08217	6.04023	6.04062	0.469702342432179
534715	18	939	939	64	1815	0.0352617079889807	0.0378986296211662	-0.0313201619598651	0.517640573318633	0.517640573318633	0.482359426681367	0.482359426681367	52.1666666666667	6.12041	6.15673	6.16024	0.930421715546338
534716	20	240	240	1	480	0.00208333333333333	0.0113710233856653	-0.737040790079728	0.501043841336117	0.501043841336117	0.498956158663883	0.498956158663883	12	6.08074	6.43307	6.43366	0.183214233466414
534718	16	1467	1467	205	2730	0.0750915750915751	0.0599712193278835	0.0976483350623603	0.537559545621107	0.537559545621107	0.462440454378893	0.462440454378893	91.6875	6.12807	6.180205	6.19084	1.25212686907404
534720	21	1145	1145	101	2190	0.0461187214611872	0.0463770604341477	-0.00242595888925878	0.523069894929191	0.523069894929191	0.476930105070809	0.476930105070809	54.5238095238095	6.1046	6.481965	6.48966	0.994429595784163
534721	42	1133	1133	105	2162	0.0485661424606846	0.0458783312103439	0.0247259970699729	0.524294308190652	0.524294308190652	0.475705691809348	0.475705691809348	26.9761904761905	6.1171	6.07422	6.07549	1.05858563682313
534722	38	1479	1479	177	2782	0.0636232925952552	0.060485569540435	0.0219643663258706	0.531823085221144	0.531823085221144	0.468176914778856	0.468176914778856	38.9210526315789	6.10528	5.930035	5.88552	1.051875564348
534723	44	498	498	15	982	0.0152749490835031	0.0204785573646411	-0.127319587741922	0.507645259938838	0.507645259938838	0.492354740061162	0.492354740061162	11.3181818181818	6.09409	6.2098	6.20931	0.745899665270231
534725	38	899	899	59	1740	0.0339080459770115	0.0362736868188621	-0.0292889356924775	0.516963772282921	0.516963772282921	0.483036227717079	0.483036227717079	23.6578947368421	6.14944	6.16814	6.17116	0.934783556640829
534727	13	378	378	19	738	0.0257452574525745	0.0160345887546234	0.205639413243131	0.512890094979647	0.512890094979647	0.487109905020353	0.487109905020353	29.0769230769231	6.143355	6.12479	6.12514	1.60560759284526
534728	9	28	28	1	56	0.0178571428571429	0.0186187772349135	-0.0181391828369677	0.509090909090909	0.509090909090909	0.490909090909091	0.490909090909091	3.11111111111111	6.079425	6.58871	6.58937	0.959093211752786
534729	54	289	289	7	572	0.0122377622377622	0.0129375405742738	-0.0241497136014477	0.506129597197898	0.506129597197898	0.493870402802102	0.493870402802102	5.35185185185185	6.09469	6.136415	6.13646	0.945911022849037
534731	10	943	943	80	1807	0.0442722744881018	0.0380615229730275	0.0656456725097279	0.522148394241417	0.522148394241417	0.477851605758583	0.477851605758583	94.3	6.1046	6.03299	6.03292	1.16317664218207
534732	71	1065	1065	96	2035	0.0471744471744472	0.0430632911116826	0.0395996017701434	0.523598820058997	0.523598820058997	0.476401179941003	0.476401179941003	15	6.10699	6.09401	6.0928	1.09546776283546
534733	37	1269	1269	119	2420	0.0491735537190083	0.0515642348171464	-0.0206169820472757	0.524596940884663	0.524596940884663	0.475403059115337	0.475403059115337	34.2972972972973	6.12913	6.02419	6.0234	0.953636835558294
534734	37	809	809	60	1559	0.0384862091084028	0.0326452073877745	0.0714857032688703	0.519255455712452	0.519255455712452	0.480744544287548	0.480744544287548	21.8648648648649	6.12981	6.134245	6.13457	1.17892371309657
534735	20	582	582	27	1138	0.023725834797891	0.0236939715150716	0.000583640088916759	0.511873350923483	0.511873350923483	0.488126649076517	0.488126649076517	29.1	6.12223	6.87303	6.91645	1.00134478438109
534736	66	1182	1182	122	2243	0.0543914400356665	0.0479184550537534	0.0550277496396974	0.527207850133809	0.527207850133809	0.472792149866191	0.472792149866191	17.9090909090909	6.133435	6.06477	6.06488	1.1350833405345
534737	29	1574	1574	155	2994	0.0517702070808283	0.0645768785884362	-0.0959971468086864	0.525893752088206	0.525893752088206	0.474106247911794	0.474106247911794	54.2758620689655	6.192135	6.06755	6.06845	0.801683330202008
534738	34	256	256	4	509	0.00785854616895874	0.0118669559724908	-0.178997122103984	0.503937007874016	0.503937007874016	0.496062992125984	0.496062992125984	7.52941176470588	6.310675	6.03252	6.03229	0.662220891960493
534739	12	650	650	27	1274	0.0211930926216641	0.026340550746084	-0.094430515084357	0.510604870384918	0.510604870384918	0.489395129615082	0.489395129615082	54.1666666666667	6.149655	6.07624	6.07659	0.804580467050971
534740	38	1545	1545	202	2889	0.069920387677397	0.0633243088737154	0.0430333690367166	0.534972299168975	0.534972299168975	0.465027700831025	0.465027700831025	40.6578947368421	6.1064	6.07211	6.07329	1.1041634550933
534742	12	34	34	1	68	0.0147058823529412	0.0157984390830448	-0.0311230926285031	0.507462686567164	0.507462686567164	0.492537313432836	0.492537313432836	2.83333333333333	6.12672	6.8259	6.82486	0.930844007793392
534743	13	1481	1481	263	2700	0.0974074074074074	0.0605713480018781	0.206324745432816	0.54872174879585	0.54872174879585	0.45127825120415	0.45127825120415	113.923076923077	6.19457	6.57284	6.56544	1.6081432991121
534744	40	1610	1610	192	3029	0.0633872565203037	0.0661362431986625	-0.0184375662558396	0.531704095112285	0.531704095112285	0.468295904887715	0.468295904887715	40.25	6.11919	6.19993	6.21419	0.958434489995126
534745	65	429	429	8	851	0.00940070505287897	0.0178961176117503	-0.279598398336689	0.504705882352941	0.504705882352941	0.495294117647059	0.495294117647059	6.6	6.10559	6.26516	6.26784	0.525292985709181
534748	19	100	100	1	200	0.005	0.00882584869382497	-0.246786473499815	0.50251256281407	0.50251256281407	0.49748743718593	0.49748743718593	5.26315789473684	6.06195	6.07347	6.0733	0.566517756360163
534749	12	251	251	6	497	0.0120724346076459	0.0117101212502316	0.0132334697347469	0.506048387096774	0.506048387096774	0.493951612903226	0.493951612903226	20.9166666666667	6.14346	6.15905	6.15989	1.03094018837825
534750	5	6	6	1	12	0.0833333333333333	0.0771519308643142	0.0334719544252291	0.545454545454545	0.545454545454545	0.454545454545455	0.454545454545455	1.2	6.05431	5.94401	5.94403	1.08011986738077
534751	43	1884	1884	296	3473	0.0852289087244457	0.078166452334567	0.0375665262488365	0.542626728110599	0.542626728110599	0.457373271889401	0.457373271889401	43.8139534883721	6.16414	6.13632	6.14167	1.09035150219752
534752	52	1383	1383	144	2623	0.0548989706443004	0.0563861872151901	-0.01160852746213	0.52745995423341	0.52745995423341	0.47254004576659	0.47254004576659	26.5961538461538	6.13235	6.616455	6.61116	0.973624452293361
534753	29	33	33	1	66	0.0151515151515152	0.0161925912846872	-0.0288602895817822	0.507692307692308	0.507692307692308	0.492307692307692	0.492307692307692	1.13793103448276	6.08388	6.039625	6.03951	0.935706638000768
534755	50	1195	1195	96	2295	0.0418300653594771	0.0484613251245474	-0.0639067421286068	0.520924149956408	0.520924149956408	0.479075850043592	0.479075850043592	23.9	6.12037	5.90595	5.80141	0.86316387865937
534756	20	272	272	10	535	0.0186915887850467	0.0123788933168657	0.17896439783926	0.50936329588015	0.50936329588015	0.49063670411985	0.49063670411985	13.6	6.10966	6.25391	6.2542	1.50995636739031
534757	61	539	539	31	1048	0.0295801526717557	0.0220395965633171	0.127796770731353	0.514804202483286	0.514804202483286	0.485195797516714	0.485195797516714	8.83606557377049	6.09206	5.93295	5.92783	1.34213675766593
534761	55	869	869	56	1683	0.0332739156268568	0.0350598433250201	-0.0227060599621045	0.516646848989298	0.516646848989298	0.483353151010702	0.483353151010702	15.8	6.09797	6.116495	6.11604	0.949060591012715
534762	4	105	105	2	209	0.00956937799043062	0.00878338491261337	0.0372217943789468	0.504807692307692	0.504807692307692	0.495192307692308	0.495192307692308	26.25	6.12541	6.64549	6.64581	1.08948635242986
534764	38	82	82	1	164	0.00609756097560976	0.00921597510315381	-0.179385140887086	0.503067484662577	0.503067484662577	0.496932515337423	0.496932515337423	2.15789473684211	6.13074	6.44678	6.4467	0.661629497406423
534766	36	1661	1661	277	3046	0.0909389363099146	0.0683537797553679	0.123987335337428	0.545484400656814	0.545484400656814	0.454515599343186	0.454515599343186	46.1388888888889	6.1726	6.42	6.43498	1.33041562054618
534767	123	1468	1468	176	2761	0.0637450199203187	0.0600140608518547	0.0261932468753163	0.531884057971014	0.531884057971014	0.468115942028986	0.468115942028986	11.9349593495935	6.119925	6.51781	6.51234	1.0621680822045
534768	12	209	209	6	413	0.0145278450363196	0.0104687253406281	0.142307393001754	0.507281553398058	0.507281553398058	0.492718446601942	0.492718446601942	17.4166666666667	6.11298	6.08436	6.08434	1.38773772007738
534769	31	1899	1899	297	3502	0.0848086807538549	0.0788333208269708	0.0317304861134351	0.542416452442159	0.542416452442159	0.457583547557841	0.457583547557841	61.258064516129	6.16413	6.133205	6.13763	1.07579738953277
534770	43	445	445	19	872	0.0217889908256881	0.018489183215919	0.0713193899694935	0.510907003444317	0.510907003444317	0.489092996555683	0.489092996555683	10.3488372093023	6.10596	5.99569	5.99508	1.17847233007719
534771	23	101	101	2	201	0.00995024875621891	0.00881549159028281	0.0525874027772533	0.505	0.505	0.495	0.495	4.39130434782609	6.12236	6.645325	6.6455	1.12872307282182
534772	37	1250	1250	118	2383	0.0495174150230802	0.0507654870704013	-0.0108105924268866	0.524769101595298	0.524769101595298	0.475230898404702	0.475230898404702	33.7837837837838	6.11639	6.0506	6.04948	0.975414949814422
