Name	SMILES	PSMI	CLink	N_Clink	Graph_Frame	N_Graph_Frame	Bond_Frame	N_Bond_Frame	Detail_Frame	N_Detail_Frame
539539	COCc1ccc(o1)CN2CCC(CC2)C(=O)Nc3ccc(cc3)c4[nH]c5ccccc5n4	COCc1ccc(CN2CCC(CC2)C(=O)Nc2ccc(cc2)-c2nc3ccccc3[nH]2)o1	268	12	488	6	636	5	1149	3
539540	CC[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](c3cc(nc4c3cc(cc4)OC)/C=C/c5ccc(cc5)F)O.Cl	CC[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1cc(\C=C\c2ccc(F)cc2)nc2ccc(OC)cc12	31	47	994	3	1355	3	1346	3
539542	Cc1ccc(c(c1)CN2CCC(CC2)CNC(=O)c3cc4ccc5cccnc5c4[nH]3)C	Cc1ccc(C)c(CN2CCC(CNC(=O)c3cc4ccc5cccnc5c4[nH]3)CC2)c1	366	9	1052	3	253	10	1	183
539543	CS(=O)(=O)c1ccc(cc1)CCNCc2ccc(nc2)c3ccc(cc3)CN(C4CCN(CC4)Cc5ccccc5)C(=O)c6ccc(nc6)Cl.C(=O)(C(F)(F)F)O	CS(=O)(=O)c1ccc(CCNCc2ccc(nc2)-c2ccc(CN(C3CCN(Cc4ccccc4)CC3)C(=O)c3ccc(Cl)nc3)cc2)cc1	105	27	935	4	2094	2	463	6
539544	CC1CC(CN(C1)CC(CNC(=O)Nc2ccc(cc2)Br)O)C.C(=O)(C(F)(F)F)O	CC1CC(C)CN(CC(O)CNC(=O)Nc2ccc(Br)cc2)C1	457	7	107	20	425	7	2708	1
539546	CCc1ccc(c(c1)O)C2CCN(CC2)CCCCNC(=O)c3ccc(cc3)c4ccc(cc4)Cl	CCc1ccc(C2CCN(CCCCNC(=O)c3ccc(cc3)-c3ccc(Cl)cc3)CC2)c(O)c1	126	24	118	19	91	21	130	16
539548	CCOc1ccccc1CNc2nccc(n2)NCc3ccccc3OC	CCOc1ccccc1CNc1nccc(NCc2ccccc2OC)n1	463	7	360	8	200	12	503	6
539549	COc1cc2c(cc1OC)nc(nc2Nc3ccc(cc3)Oc4ccccc4)NCc5ccc(cc5)S(=O)(=O)N	COc1cc2nc(NCc3ccc(cc3)S(N)(=O)=O)nc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC	165	18	339	8	185	13	1127	3
539550	CC(C)CNS(=O)(=O)c1ccc2c(c1)n(c(n2)Nc3cccc(c3)SC)C(C)C(C)C	CSc1cccc(Nc2nc3ccc(cc3n2C(C)C(C)C)S(=O)(=O)NCC(C)C)c1	246	13	356	8	157	14	322	8
539557	Cc1c(snn1)C(=O)Nc2cccc(c2)c3cccc(c3)c4[nH]c5ccc(cc5n4)C(F)(F)F	Cc1nnsc1C(=O)Nc1cccc(c1)-c1cccc(c1)-c1nc2cc(ccc2[nH]1)C(F)(F)F	167	18	51	33	49	33	689	4
539559	CCCCCCOc1ccc2ccccc2c1CNCCCCCCNCc3c4ccccc4ccc3OCCCCCC.CS(=O)(=O)O	CCCCCCOc1ccc2ccccc2c1CNCCCCCCNCc1c(OCCCCCC)ccc2ccccc12	37	41	31	43	31	43	54	31
539560	c1cc(cc(c1)C(F)(F)F)C(=O)Nc2cccc(c2)N3CCC(CC3)NCCCn4ccnc4	FC(F)(F)c1cccc(c1)C(=O)Nc1cccc(c1)N1CCC(CC1)NCCCn1ccnc1	726	4	1757	2	181	13	3	150
539562	CCN(CC)CCN(Cc1ccc(cc1)c2ccc(cc2)C(F)(F)F)C(=O)Cn3c4cc(ccc4c(=O)nc3CCc5cccc(c5F)F)C(F)(F)F.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O	CCN(CC)CCN(Cc1ccc(cc1)-c1ccc(cc1)C(F)(F)F)C(=O)Cn1c(CCc2cccc(F)c2F)nc(=O)c2ccc(cc12)C(F)(F)F	7	106	24	49	25	46	48	34
539563	c1ccc2c(c1)[nH]c(n2)c3cccc(c3)c4ccc(cc4)CNCCCN5CCOCC5.C(=O)(C(F)(F)F)O	C(CNCc1ccc(cc1)-c1cccc(c1)-c1nc2ccccc2[nH]1)CN1CCOCC1	13	84	486	6	146	15	6	79
539564	c1cc(cc(c1)Cl)Cn2c3c(c(=N)c4c2CCC4)CCCC3.Cl	Clc1cccc(Cn2c3CCCc3c(=N)c3CCCCc23)c1	344	9	991	3	1210	3	1367	3
539565	c1ccc2c(c1)c(=O)cc([nH]2)NCCCNCc3c(c4c([nH]3)cc(cc4Cl)Cl)Cn5cccn5	Clc1cc(Cl)c2c(Cn3cccn3)c(CNCCCNc3cc(=O)c4ccccc4[nH]3)[nH]c2c1	260	12	142	17	130	17	186	12
539566	c1cc(cc(c1)NC(=O)c2ccc(c(c2)Cl)Cl)Nc3c4cccc(c4ncc3C(=O)NCc5ccc(cc5)S(=O)(=O)N)O.C(=O)(C(F)(F)F)O	NS(=O)(=O)c1ccc(CNC(=O)c2cnc3c(O)cccc3c2Nc2cccc(NC(=O)c3ccc(Cl)c(Cl)c3)c2)cc1	238	13	538	6	542	6	428	6
539567	COc1cc(cc(c1Br)OCCCCC2C(=O)NC(=O)S2)Cc3cnc(nc3N)N	COc1cc(Cc2cnc(N)nc2N)cc(OCCCCC2SC(=O)NC2=O)c1Br	44	39	861	4	1221	3	1831	2
539568	COc1cccc(c1)c2cc([nH]n2)C(=O)Nc3ccc4c(c3)nc([nH]4)c5ccccc5.C(=O)(C(F)(F)F)O	COc1cccc(c1)-c1cc([nH]n1)C(=O)Nc1ccc2[nH]c(nc2c1)-c1ccccc1	95	28	1175	3	1113	3	1178	3
539569	Cc1ccc(c2c1cccc2)CON3C(=NC(=NC34CCCCC4)N)N.Cl	Cc1ccc(CON2C(N)=NC(N)=NC22CCCCC2)c2ccccc12	135	22	1140	3	1104	3	1292	3
539570	CCOc1cccc(c1)C(=O)Nc2ccc(cc2)c3[nH]c4ccccc4n3	CCOc1cccc(c1)C(=O)Nc1ccc(cc1)-c1nc2ccccc2[nH]1	86	29	97	21	90	21	90	20
539571	CC(=O)Nc1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CC4CCN(CC4)C(=O)/C=C/c5ccc(c(c5)Cl)Cl	CC(=O)Nc1ccc2[nH]cc(C3CCN(CC4CCN(CC4)C(=O)\C=C\c4ccc(Cl)c(Cl)c4)CC3)c2c1	3	141	65	29	53	31	81	21
539572	c1ccc(c(c1)CN2CCCCC(C2)NC(=O)c3cc(cc(c3)F)F)O.C(=O)(C(F)(F)F)O	Oc1ccccc1CN1CCCCC(C1)NC(=O)c1cc(F)cc(F)c1	572	6	846	4	973	4	633	5
539573	COc1ccc2c(c1)c(ccn2)[C@H](CN3CCC(CC3)NCc4[nH]c5ccccc5n4)O.C(=O)(C(=O)O)O	COc1ccc2nccc([C@@H](O)CN3CCC(CC3)NCc3nc4ccccc4[nH]3)c2c1	4	141	26	45	27	44	215	10
539575	COc1cc2c(c(cnc2c(c1)F)Cl)[C@H](CN3CCC(CC3)NCc4ccc5c(n4)NC(=O)CO5)O.Cl	COc1cc(F)c2ncc(Cl)c([C@@H](O)CN3CCC(CC3)NCc3ccc4OCC(=O)Nc4n3)c2c1	18	63	7	77	8	79	313	8
539576	CCS(=O)(=O)O.c1cc(c(cc1NC(=O)NC(=N)N)N(=O)=O)Cl	NC(=N)NC(=O)Nc1ccc(Cl)c(c1)N(=O)=O	1036	3	4	115	4	108	4	90
539579	CN(C)Cc1cccc(c1)c2cc(c(nc2)N)c3[nH]c4ccc(cc4n3)S(=O)(=O)C.C(=O)(C(F)(F)F)O	CN(C)Cc1cccc(c1)-c1cnc(N)c(c1)-c1nc2cc(ccc2[nH]1)S(C)(=O)=O	69	32	10	70	11	70	64	27
539580	Cc1cc(c2ccccc2n1)NC(=O)Nc3ccc4ccn(c4c3)C	Cc1cc(NC(=O)Nc2ccc3ccn(C)c3c2)c2ccccc2n1	146	20	680	5	489	6	36	38
539581	CCc1c(nc([nH]c1=O)n2c(cc(n2)C)NC(=O)CCc3ccccc3)C	CCc1c(C)nc([nH]c1=O)-n1nc(C)cc1NC(=O)CCc1ccccc1	200	15	324	9	358	8	2522	1
539583	Cc1cccc2c1[nH]c(n2)c3ccc(cc3)c4ccc(cc4)CNCCCN5CCCC5=O.C(=O)(C(F)(F)F)O	Cc1cccc2nc([nH]c12)-c1ccc(cc1)-c1ccc(CNCCCN2CCCC2=O)cc1	33	45	1021	3	1340	3	1056	3
539584	C=CCOc1cccc2c1CCN(C2)CCN3CCC(CC3)NC(=O)c4ccc(cc4)c5ccc(cc5)Cl	Clc1ccc(cc1)-c1ccc(cc1)C(=O)NC1CCN(CCN2CCc3c(C2)cccc3OCC=C)CC1	237	13	663	5	597	5	620	5
539585	COc1ccccc1C2CCN(CC2)C3CCC(CC3)NC(=O)c4cc(cs4)c5ccc(cc5)Cl	COc1ccccc1C1CCN(CC1)C1CCC(CC1)NC(=O)c1cc(cs1)-c1ccc(Cl)cc1	14	73	756	4	857	4	1205	3
539586	CCOc1ccc(cc1N(=O)=O)C(=O)Nc2ccc(cc2)c3[nH]c4ccccc4n3	CCOc1ccc(cc1N(=O)=O)C(=O)Nc1ccc(cc1)-c1nc2ccccc2[nH]1	86	29	97	21	90	21	90	20
539587	CN1CCN(CC1)c2cc3c(cc2Cl)CCN3C(=O)Cc4ccc(c(c4)NC(=O)Nc5cccc(c5)C#N)Cl	CN1CCN(CC1)c1cc2N(CCc2cc1Cl)C(=O)Cc1ccc(Cl)c(NC(=O)Nc2cccc(c2)C#N)c1	379	9	1184	3	1055	3	1322	3
539589	CSc1ccc(cc1)CN2CCC(CC2)NC(=O)c3ccc(s3)c4cccc(c4)C(F)(F)F.C(=O)(C(F)(F)F)O	CSc1ccc(CN2CCC(CC2)NC(=O)c2ccc(s2)-c2cccc(c2)C(F)(F)F)cc1	26	53	32	43	36	40	41	37
539590	Cc1cc(c(cc1C)O)c2cc([nH]n2)C(=O)Nc3cccnc3	Cc1cc(O)c(cc1C)-c1cc([nH]n1)C(=O)Nc1cccnc1	95	28	115	19	339	9	1106	3
539591	CC(C)CCCC(C)NC[C@H]([C@H](Cc1ccccc1)NC(=O)c2cc(cc(c2)N(c3ccccc3)S(=O)(=O)C)N4CCCC4=O)O	CC(C)CCCC(C)NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(cc(c1)N1CCCC1=O)N(c1ccccc1)S(C)(=O)=O	2	141	1996	2	753	4	2072	2
539592	c1ccc(cc1)C2(C(=O)N(C(=N2)N)C3CCCCC3)c4ccccc4.C(=O)O	NC1=NC(C(=O)N1C1CCCCC1)(c1ccccc1)c1ccccc1	145	21	189	13	1671	2	238	9
539594	CCCC(C)NC(=O)/C=C/c1ccccc1c2cccc(c2)OC	CCCC(C)NC(=O)\C=C\c1ccccc1-c1cccc(OC)c1	1914	1	20	55	18	56	10	62
539595	CN(C1CCN(CC1)CCCCCNC(=O)/C=C/c2ccc(c(c2)Cl)Cl)C(=O)Cc3ccc(cc3)Cl	CN(C1CCN(CCCCCNC(=O)\C=C\c2ccc(Cl)c(Cl)c2)CC1)C(=O)Cc1ccc(Cl)cc1	63	34	23	50	20	51	1213	3
539596	CC(C)CNCc1cccc(c1)c2ccccc2CN(C3CCN(CC3)Cc4ccccc4)C(=O)NCCc5ccccc5.C(=O)(C(F)(F)F)O	CC(C)CNCc1cccc(c1)-c1ccccc1CN(C1CCN(Cc2ccccc2)CC1)C(=O)NCCc1ccccc1	79	30	2179	2	2296	2	2322	2
539597	CC(=O)Nc1ccc(cc1)COc2ccc(cc2)Nc3ccnc4c3ccc(c4)c5ccccn5.Cl	CC(=O)Nc1ccc(COc2ccc(Nc3ccnc4cc(ccc34)-c3ccccn3)cc2)cc1	221	14	754	4	799	4	317	8
539598	c1cc(cc(c1)c2[nH]c3ccc(cc3n2)C(F)(F)F)c4ccc(cc4)NC(=O)c5ccc(=O)[nH]n5	FC(F)(F)c1ccc2[nH]c(nc2c1)-c1cccc(c1)-c1ccc(NC(=O)c2ccc(=O)[nH]n2)cc1	43	40	61	30	84	23	1569	2
539599	CN(C)CCCNCc1cn(c2c1cccc2)S(=O)(=O)c3ccccc3Cl.Cl	CN(C)CCCNCc1cn(c2ccccc12)S(=O)(=O)c1ccccc1Cl	543	6	282	10	132	17	648	5
539601	CC(C)CC1c2c(c3ccccc3[nH]2)CCN1C(=O)CCc4ccccc4	CC(C)CC1N(CCc2c1[nH]c1ccccc21)C(=O)CCc1ccccc1	49	38	1188	3	2258	2	2069	2
539602	Cc1c2cc(c(cc2[nH]n1)F)c3cc(cnc3c4ccoc4)OC[C@H](Cc5ccccc5)N.C(=O)(C(F)(F)F)O	Cc1n[nH]c2cc(F)c(cc12)-c1cc(OC[C@@H](N)Cc2ccccc2)cnc1-c1ccoc1	619	5	1382	3	1201	3	47	34
539604	Cc1cccc(c1N=C2C3(CCC(CC3)C(C)(C)C)N(C(=S)N2)c4cccc(c4)Cl)C	Cc1cccc(C)c1N=C1NC(=S)N(c2cccc(Cl)c2)C11CCC(CC1)C(C)(C)C	629	5	1915	2	1745	2	2284	2
539605	CC(C)(C)C(=O)Oc1ccc(cc1OC(=O)C(C)(C)C)CC2c3cc(c(cc3CCN2)OC(=O)C(C)(C)C)OC(=O)C(C)(C)C	CC(C)(C)C(=O)Oc1ccc(CC2NCCc3cc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)cc23)cc1OC(=O)C(C)(C)C	398	8	183	14	161	14	126	17
539606	COc1ccc2c(c1)c(ccn2)[C@H](CN3CCC(CC3)NCc4ccc5c(c4)c(=O)[nH]cn5)O.C(=O)(C(=O)O)O	COc1ccc2nccc([C@@H](O)CN3CCC(CC3)NCc3ccc4nc[nH]c(=O)c4c3)c2c1	4	141	7	77	641	5	105	19
539607	CN(C)c1ccc(cc1)c2ccc(s2)C(=O)NC3CCN(CC3)Cc4ccccc4OC.C(=O)(C(F)(F)F)O	COc1ccccc1CN1CCC(CC1)NC(=O)c1ccc(s1)-c1ccc(cc1)N(C)C	26	53	32	43	36	40	41	37
539608	c1ccc2c(c1)[nH]c(n2)c3cccc(c3)c4ccc(cc4)CN5CCCC5.C(=O)(C(F)(F)F)O	C(N1CCCC1)c1ccc(cc1)-c1cccc(c1)-c1nc2ccccc2[nH]1	35	42	420	7	439	7	376	7
539609	Cc1cc(nc(n1)Nc2cccc(c2)OC)NCc3ccc(cc3)c4c(noc4C)C	COc1cccc(Nc2nc(C)cc(NCc3ccc(cc3)-c3c(C)noc3C)n2)c1	247	13	352	8	409	7	1071	3
539610	c1cc(cc(c1)COc2ccc(cc2I)C(=N)N)COc3ccc(cc3I)C(=N)N.Cl	NC(=N)c1ccc(OCc2cccc(COc3ccc(cc3I)C(N)=N)c2)c(I)c1	1915	1	140	17	148	15	196	11
539611	c1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CC4CCC(CC4)NC(=O)c5cc(n(n5)c6cccc(c6)Cl)c7ccccc7Cl	Clc1cccc(c1)-n1nc(cc1-c1ccccc1Cl)C(=O)NC1CCC(CN2CCC(CC2)c2c[nH]c3ccccc23)CC1	199	15	1585	2	1857	2	1398	2
539612	Cc1c(c(on1)C)c2ccc3c(c2)ncc(c3Nc4ccccc4C(C)(C)C)C(=O)NCc5ccc(cc5)OC.Cl	COc1ccc(CNC(=O)c2cnc3cc(ccc3c2Nc2ccccc2C(C)(C)C)-c2c(C)noc2C)cc1	138	22	463	6	381	8	309	8
539615	c1cc(ccc1C(F)(F)F)NC(=O)N2CCN(CC2)C(=O)/C=C/c3ccc(c(c3)Cl)Cl	FC(F)(F)c1ccc(NC(=O)N2CCN(CC2)C(=O)\C=C\c2ccc(Cl)c(Cl)c2)cc1	24	55	1246	3	1218	3	1385	3
539620	Cc1[nH]c(=O)c2c(n1)ccc3c2cc(cc3)CNc4ccc(cc4)C(=O)CC(CCC(=O)O)C(=O)O.[Na+].[Cl-]	Cc1nc2ccc3ccc(CNc4ccc(cc4)C(=O)CC(CCC(O)=O)C(O)=O)cc3c2c(=O)[nH]1	1383	2	531	6	584	5	410	7
539622	COc1ccc2c(ccnc2c1)NN=Cc3ccccc3Cl	COc1ccc2c(NN=Cc3ccccc3Cl)ccnc2c1	8	102	1	198	1	180	2	161
539623	CN(CCO)Cc1cc(ccc1OC)c2ccc(cc2)NC(=O)c3ccc(cc3)Cl.C(=O)(C(F)(F)F)O	COc1ccc(cc1CN(C)CCO)-c1ccc(NC(=O)c2ccc(Cl)cc2)cc1	15	67	15	62	22	50	58	29
539624	Cc1ccc(cc1S(=O)(=O)NC2CCCCC2)c3c4ccccc4c(nn3)Nc5ccc(c(c5)C(=O)NC)OC	CNC(=O)c1cc(Nc2nnc(-c3ccc(C)c(c3)S(=O)(=O)NC3CCCCC3)c3ccccc23)ccc1OC	331	10	1506	2	178	13	1310	3
539625	CC(C(C)(CO)NCc1ccc-2c3c1cccc3-c4c2cccc4)O.Cl	CC(O)C(C)(CO)NCc1ccc2-c3ccccc3-c3cccc1c23	1442	2	1221	3	1223	3	1055	3
539628	Cc1cc(cc(n1)n2c(c(cn2)c3ccc(cc3)C(=O)NCc4ccccc4N)N)C(F)(F)F.C(=O)(C(F)(F)F)O	Cc1cc(cc(n1)-n1ncc(c1N)-c1ccc(cc1)C(=O)NCc1ccccc1N)C(F)(F)F	757	4	759	4	588	5	29	43
539631	CN1CCCC(C1)COc2cc3c(cc2Br)CCN3C(=O)Nc4ccc(c(c4)Cl)c5ccncc5	CN1CCCC(COc2cc3N(CCc3cc2Br)C(=O)Nc2ccc(c(Cl)c2)-c2ccncc2)C1	266	12	661	5	1649	2	506	5
539633	COc1ccc(cc1)Nc2nccc(n2)N3CCC(C3)NC(=O)c4cccc(c4)C#N	COc1ccc(Nc2nccc(n2)N2CCC(C2)NC(=O)c2cccc(c2)C#N)cc1	55	36	412	7	691	5	542	5
539635	CCN(c1ccc(cc1)F)S(=O)(=O)c2cc(cc3c2N(CC3)C(=O)C4CC4)Br	CCN(c1ccc(F)cc1)S(=O)(=O)c1cc(Br)cc2CCN(C(=O)C3CC3)c12	634	5	1847	2	1719	2	1788	2
539636	c1ccc2c(c1)CCN(CC2)CCC3CCC(CC3)NC(=O)/C=C/c4ccc(cc4)F.Cl	Fc1ccc(\C=C\C(=O)NC2CCC(CCN3CCc4ccccc4CC3)CC2)cc1	139	22	660	5	718	5	199	11
539637	C=CCN(c1nc(cs1)c2ccccc2)C(=O)c3ccc(c(c3)N(=O)=O)Cl	Clc1ccc(cc1N(=O)=O)C(=O)N(CC=C)c1nc(cs1)-c1ccccc1	282	11	1126	3	1224	3	704	4
539640	c1ccc(cc1)CN2CCc3c2cc4c(ccnc4c3)N5CCNCC5	C(N1CCc2cc3nccc(N4CCNCC4)c3cc12)c1ccccc1	106	27	1390	3	1074	3	1332	3
539642	CC(CN(C)C)Oc1ccc2c(c1C#N)[nH]c(n2)c3cccc(c3)OCc4ccccc4	CC(CN(C)C)Oc1ccc2nc([nH]c2c1C#N)-c1cccc(OCc2ccccc2)c1	1028	3	165	15	158	14	1494	2
539643	Cc1cc(nc(n1)NCCc2ccc(cc2)F)N[C@@H](CC(C)C)C(=O)NCCCOC(C)C.C(=O)(C(F)(F)F)O	CC(C)C[C@H](Nc1cc(C)nc(NCCc2ccc(F)cc2)n1)C(=O)NCCCOC(C)C	6	111	16	62	23	50	1328	3
539644	CCCCCCCN1CC[C@H]([C@H](C1)C=C)C[C@@H](Cc2ccnc3c2cc(cc3)OC)OC(=O)[C@](c4ccccc4)(C(F)(F)F)OC	CCCCCCCN1CC[C@@H](C[C@@H](Cc2ccnc3ccc(OC)cc23)OC(=O)[C@](OC)(c2ccccc2)C(F)(F)F)[C@H](C1)C=C	76	31	1	198	1514	2	103	19
539645	Cc1cc(nc2c1cc(cc2)NC(=O)Cc3cccc(c3)C(F)(F)F)N4CCN(CC4)C	CN1CCN(CC1)c1cc(C)c2cc(NC(=O)Cc3cccc(c3)C(F)(F)F)ccc2n1	280	11	1406	2	395	7	1	183
539647	c1ccc2c(c1)cc(cn2)NC(=O)NC3CCC(CC3)CCN4CCc5cc(ccc5C4)C#N.Cl	O=C(NC1CCC(CCN2CCc3cc(ccc3C2)C#N)CC1)Nc1cnc2ccccc2c1	827	4	2097	2	1122	3	1	183
539648	c1cc(cc(c1)NC(=O)c2c[nH]cn2)c3ccc(s3)c4[nH]c5ccc(cc5n4)C(F)(F)F	FC(F)(F)c1ccc2[nH]c(nc2c1)-c1ccc(s1)-c1cccc(NC(=O)c2c[nH]cn2)c1	1	254	213	12	219	12	765	4
539649	Cc1cccc2c1[nH]c(n2)c3ccc(cc3)c4ccc(cc4)CN5CC(OC(C5)C)C.C(=O)(C(F)(F)F)O	CC1CN(Cc2ccc(cc2)-c2ccc(cc2)-c2nc3cccc(C)c3[nH]2)CC(C)O1	13	84	69	26	67	26	795	4
539650	c1cc(c2cccnc2c1)c3ccc4ccnc(c4c3)N.C(=O)(C(F)(F)F)O	Nc1nccc2ccc(cc12)-c1cccc2ncccc12	255	12	1494	2	1476	2	92	20
539652	CN1CCN(CC1)CCCN(Cc2csc(n2)c3ccc(cc3)CNCc4ccccc4)S(=O)(=O)c5ccc(cc5)OC.C(=O)(C(F)(F)F)O	COc1ccc(cc1)S(=O)(=O)N(CCCN1CCN(C)CC1)Cc1csc(n1)-c1ccc(CNCc2ccccc2)cc1	53	36	566	6	420	7	474	6
539658	CC(=O)c1cc(ccc1C(=O)OC)C2C(=C(C3(O2)C(=O)c4ccccc4C3=O)OC)Cl	COC(=O)c1ccc(cc1C(C)=O)C1OC2(C(=O)c3ccccc3C2=O)C(OC)=C1Cl	1163	2	104	20	1691	2	60	28
539659	Cc1c2c(n(n1)c3ccc(cc3)OC)NC(=O)CC2c4ccccc4OCc5ccccc5F	COc1ccc(cc1)-n1nc(C)c2C(CC(=O)Nc12)c1ccccc1OCc1ccccc1F	114	26	2008	2	2146	2	2315	2
539660	CCNc1nc(nc(n1)OCC(F)(F)F)N(c2ccccc2)c3ccccc3	CCNc1nc(OCC(F)(F)F)nc(n1)N(c1ccccc1)c1ccccc1	1381	2	160	15	175	13	364	7
539661	c1cc(sc1)C(=O)Nc2ccc(c(c2)Cl)OC3CCN(C3)Cc4ccsc4.C(=O)(C(F)(F)F)O	Clc1cc(NC(=O)c2cccs2)ccc1OC1CCN(Cc2ccsc2)C1	127	24	820	4	922	4	1487	2
539662	c1cc(ccc1CNCc2ccsc2)c3ccc(c(c3)F)S(=O)(=O)NCCN4CCCC4.C(=O)(C(F)(F)F)O	Fc1cc(ccc1S(=O)(=O)NCCN1CCCC1)-c1ccc(CNCc2ccsc2)cc1	203	15	1313	3	1348	3	991	3
539664	CC(C)C1C(=C(C(=O)N1CC2CCCCC2)c3ccc4ccccc4c3)O	CC(C)C1N(CC2CCCCC2)C(=O)C(=C1O)c1ccc2ccccc2c1	718	4	104	20	1248	3	27	46
539666	CCN(CC)CCn1c2ccccc2c3c1cc(cc3)C(=O)Nc4ccc5c(c4)nc(s5)C.Cl	CCN(CC)CCn1c2ccccc2c2ccc(cc12)C(=O)Nc1ccc2sc(C)nc2c1	1441	2	585	5	1020	3	108	19
539669	c1ccc(cc1)N2C(=O)C3C4c5ccc6ccccc6c5C(C3C2=O)S4	O=C1C2C3SC(C2C(=O)N1c1ccccc1)c1c3ccc2ccccc12	764	4	400	7	1456	2	1105	3
539671	c1cc2c(cc1Nc3nc(nc(n3)NC4CCCC4)NCCc5c[nH]cn5)OCO2	C(Cc1c[nH]cn1)Nc1nc(NC2CCCC2)nc(Nc2ccc3OCOc3c2)n1	563	6	348	8	818	4	364	7
539672	CN1CCN(CC1)c2ccnc3c2cc(cc3)NC(=O)Nc4ccc5c(c4)CCCC5=O	CN1CCN(CC1)c1ccnc2ccc(NC(=O)Nc3ccc4C(=O)CCCc4c3)cc12	310	10	854	4	1585	2	1575	2
539673	CC(=O)c1ccc(s1)c2ccc(cc2)C(=O)NCCCCN3CCC(CC3)c4ccc5c(c4OCC(=O)N)CCCC5	CC(=O)c1ccc(s1)-c1ccc(cc1)C(=O)NCCCCN1CCC(CC1)c1ccc2CCCCc2c1OCC(N)=O	25	55	100	20	369	8	316	8
539674	COc1cc2c(cc1OC)nc(nc2NCc3ccccc3)NCCc4cccc(c4)Cl	COc1cc2nc(NCCc3cccc(Cl)c3)nc(NCc3ccccc3)c2cc1OC	57	35	331	9	384	8	436	6
539675	c1ccc(cc1)COc2ccc(cc2C(F)(F)F)Nc3c4cc(ccc4ncn3)Br.Cl	FC(F)(F)c1cc(Nc2ncnc3ccc(Br)cc23)ccc1OCc1ccccc1	148	20	94	22	73	24	119	18
539677	c1cc(cc(c1)n2ccnc2)CNC3Cc4ccc(cc4C3)c5cccs5	C(NC1Cc2ccc(cc2C1)-c1cccs1)c1cccc(c1)-n1ccnc1	442	7	859	4	1540	2	52	31
539678	Cc1cc(nc(n1)Nc2ccc(cc2)NS(=O)(=O)c3ccc(cc3)NC(=O)C)N4CCCCC4	CC(=O)Nc1ccc(cc1)S(=O)(=O)Nc1ccc(Nc2nc(C)cc(n2)N2CCCCC2)cc1	650	5	190	13	1522	2	338	7
539679	Cc1ccc(cc1Nc2ccnc3c2cc(cc3)c4cccc(c4)CNCCOC)O	COCCNCc1cccc(c1)-c1ccc2nccc(Nc3cc(O)ccc3C)c2c1	68	33	708	5	529	6	630	5
539681	c1ccc2c(c1)nc(s2)c3c(=O)c4ccc(c(c4oc3N)CN5CCCCCC5)O	Nc1oc2c(CN3CCCCCC3)c(O)ccc2c(=O)c1-c1nc2ccccc2s1	359	9	493	6	522	6	68	25
539683	c1ccc2c(c1)ccc3c2cc(cc3)C=NNC(=N)N.Cl	NC(=N)NN=Cc1ccc2ccc3ccccc3c2c1	350	9	212	12	189	13	194	11
539685	CC(C)c1ccc(cc1)NC(=O)c2cccc(c2)CN3CCCN(CC3)Cc4cccc(c4)O.C(=O)(C(F)(F)F)O	CC(C)c1ccc(NC(=O)c2cccc(CN3CCCN(Cc4cccc(O)c4)CC3)c2)cc1	28	50	82	23	96	20	93	20
539686	CC(Cc1ccc(cc1)C(=O)OC)NCC(c2cccc(c2)OCc3ccccc3)O.Cl	COC(=O)c1ccc(CC(C)NCC(O)c2cccc(OCc3ccccc3)c2)cc1	204	15	1325	3	1335	3	1084	3
539687	CN1CCN(CC1)CC(=O)Nc2ccc(cc2)c3ccc(cc3)c4[nH]c5ccc(cc5n4)C(F)(F)F	CN1CCN(CC(=O)Nc2ccc(cc2)-c2ccc(cc2)-c2nc3cc(ccc3[nH]2)C(F)(F)F)CC1	11	88	162	15	1076	3	996	3
539688	CCNC(=O)Nc1cccc(c1)c2cccc(c2)c3[nH]c4ccc(cc4n3)C(F)(F)F	CCNC(=O)Nc1cccc(c1)-c1cccc(c1)-c1nc2cc(ccc2[nH]1)C(F)(F)F	11	88	10	70	11	70	6	79
539689	c1cc(cc(c1)NC(=O)Nc2ccsc2)c3ccc(cc3)c4[nH]c5ccc(cc5n4)C(F)(F)F	FC(F)(F)c1ccc2[nH]c(nc2c1)-c1ccc(cc1)-c1cccc(NC(=O)Nc2ccsc2)c1	11	88	367	8	334	9	2360	2
539693	Cc1cc(ccc1OC2CCN(C2)Cc3ccccc3)NC(=O)c4cccs4.C(=O)(C(F)(F)F)O	Cc1cc(NC(=O)c2cccs2)ccc1OC1CCN(Cc2ccccc2)C1	127	24	141	17	134	17	325	8
