"CompoundID"	"FragD"	"FragB"	"Cd"	"Cb"	"IntDB"	"UnionDB"	"CommonPropDB"	"PId"	"PIb"	"PIdU"	"PIbU"	"FragEffD"	"FragEffB"
530060	1	8	2	1190	2	1190	0.00168067226890756	0.00168067226890756	1	0	0.998319327731092	2	148.75
532610	1	8	9	1226	9	1226	0.00734094616639478	0.00734094616639478	1	0	0.992659053833605	9	153.25
533503	1	8	9	1226	9	1226	0.00734094616639478	0.00734094616639478	1	0	0.992659053833605	9	153.25
533659	1	12	9	1625	9	1625	0.00553846153846154	0.00553846153846154	1	0	0.994461538461539	9	135.416666666667
537968	1	8	9	1226	9	1226	0.00734094616639478	0.00734094616639478	1	0	0.992659053833605	9	153.25
526236	1	7	32	173	32	173	0.184971098265896	0.184971098265896	1	0	0.815028901734104	32	24.7142857142857
531611	1	6	32	173	32	173	0.184971098265896	0.184971098265896	1	0	0.815028901734104	32	28.8333333333333
537369	1	9	4	223	2	225	0.00888888888888889	0.0177777777777778	0.991111111111111	0.00888888888888884	0.982222222222222	4	24.7777777777778
541312	1	7	32	173	32	173	0.184971098265896	0.184971098265896	1	0	0.815028901734104	32	24.7142857142857
526667	1	4	3	32	3	32	0.09375	0.09375	1	0	0.90625	3	8
533177	1	4	3	32	3	32	0.09375	0.09375	1	0	0.90625	3	8
535579	1	3	1	32	1	32	0.03125	0.03125	1	0	0.96875	1	10.6666666666667
538360	1	4	3	32	3	32	0.09375	0.09375	1	0	0.90625	3	8
524670	1	15	28	2709	28	2709	0.0103359173126615	0.0103359173126615	1	0	0.989664082687339	28	180.6
525169	1	10	63	1877	45	1895	0.0237467018469657	0.033245382585752	0.990501319261214	0.00949868073878624	0.966754617414248	63	187.7
531544	1	12	63	268	44	287	0.153310104529617	0.219512195121951	0.933797909407665	0.0662020905923345	0.780487804878049	63	22.3333333333333
541137	1	12	63	268	44	287	0.153310104529617	0.219512195121951	0.933797909407665	0.0662020905923345	0.780487804878049	63	22.3333333333333
541349	1	9	63	164	44	183	0.240437158469945	0.344262295081967	0.896174863387978	0.103825136612022	0.655737704918033	63	18.2222222222222
526463	1	4	26	106	26	106	0.245283018867925	0.245283018867925	1	0	0.754716981132076	26	26.5
526637	1	4	26	92	25	93	0.268817204301075	0.279569892473118	0.989247311827957	0.010752688172043	0.720430107526882	26	23
526867	1	4	26	608	25	609	0.0410509031198686	0.0426929392446634	0.998357963875205	0.00164203612479474	0.957307060755337	26	152
527196	1	4	26	92	25	93	0.268817204301075	0.279569892473118	0.989247311827957	0.010752688172043	0.720430107526882	26	23
527936	1	4	26	39	25	40	0.625	0.65	0.975	0.025	0.35	26	9.75
528169	1	4	26	92	25	93	0.268817204301075	0.279569892473118	0.989247311827957	0.010752688172043	0.720430107526882	26	23
529102	1	2	26	26	25	27	0.925925925925926	0.962962962962963	0.962962962962963	0.0370370370370371	0.0370370370370371	26	13
529172	1	4	26	106	26	106	0.245283018867925	0.245283018867925	1	0	0.754716981132076	26	26.5
529223	1	4	26	608	25	609	0.0410509031198686	0.0426929392446634	0.998357963875205	0.00164203612479474	0.957307060755337	26	152
530010	1	4	26	106	26	106	0.245283018867925	0.245283018867925	1	0	0.754716981132076	26	26.5
531979	1	4	26	92	25	93	0.268817204301075	0.279569892473118	0.989247311827957	0.010752688172043	0.720430107526882	26	23
532246	1	4	26	92	25	93	0.268817204301075	0.279569892473118	0.989247311827957	0.010752688172043	0.720430107526882	26	23
533103	1	4	26	59	25	60	0.416666666666667	0.433333333333333	0.983333333333333	0.0166666666666667	0.566666666666667	26	14.75
534488	1	4	26	106	26	106	0.245283018867925	0.245283018867925	1	0	0.754716981132076	26	26.5
536317	1	3	26	30	25	31	0.806451612903226	0.838709677419355	0.967741935483871	0.032258064516129	0.161290322580645	26	10
537041	1	4	26	59	25	60	0.416666666666667	0.433333333333333	0.983333333333333	0.0166666666666667	0.566666666666667	26	14.75
537190	1	4	26	106	26	106	0.245283018867925	0.245283018867925	1	0	0.754716981132076	26	26.5
537697	1	4	26	39	25	40	0.625	0.65	0.975	0.025	0.35	26	9.75
537835	1	4	26	92	25	93	0.268817204301075	0.279569892473118	0.989247311827957	0.010752688172043	0.720430107526882	26	23
537877	1	4	26	106	26	106	0.245283018867925	0.245283018867925	1	0	0.754716981132076	26	26.5
539744	1	4	26	106	26	106	0.245283018867925	0.245283018867925	1	0	0.754716981132076	26	26.5
541557	1	2	26	26	25	27	0.925925925925926	0.962962962962963	0.962962962962963	0.0370370370370371	0.0370370370370371	26	13
542245	1	4	26	106	26	106	0.245283018867925	0.245283018867925	1	0	0.754716981132076	26	26.5
543006	1	4	26	106	26	106	0.245283018867925	0.245283018867925	1	0	0.754716981132076	26	26.5
531436	1	2	35	504	35	504	0.0694444444444444	0.0694444444444444	1	0	0.930555555555556	35	252
525442	1	11	7	838	7	838	0.00835322195704057	0.00835322195704057	1	0	0.991646778042959	7	76.1818181818182
529927	1	7	64	2215	64	2215	0.0288939051918736	0.0288939051918736	1	0	0.971106094808126	64	316.428571428571
531810	1	7	64	2215	64	2215	0.0288939051918736	0.0288939051918736	1	0	0.971106094808126	64	316.428571428571
536446	1	11	7	838	7	838	0.00835322195704057	0.00835322195704057	1	0	0.991646778042959	7	76.1818181818182
525790	1	5	88	1822	88	1822	0.0482985729967069	0.0482985729967069	1	0	0.951701427003293	88	364.4
528363	1	5	88	1822	88	1822	0.0482985729967069	0.0482985729967069	1	0	0.951701427003293	88	364.4
534070	1	5	27	1822	27	1822	0.0148188803512623	0.0148188803512623	1	0	0.985181119648738	27	364.4
537745	1	5	93	1822	93	1822	0.0510428100987925	0.0510428100987925	1	0	0.948957189901207	93	364.4
538301	1	5	27	1822	27	1822	0.0148188803512623	0.0148188803512623	1	0	0.985181119648738	27	364.4
538993	1	10	27	1874	27	1874	0.0144076840981857	0.0144076840981857	1	0	0.985592315901814	27	187.4
541019	1	5	84	1822	84	1822	0.0461031833150384	0.0461031833150384	1	0	0.953896816684962	84	364.4
542396	1	5	84	1822	84	1822	0.0461031833150384	0.0461031833150384	1	0	0.953896816684962	84	364.4
341892	1	8	18	2082	18	2082	0.00864553314121038	0.00864553314121038	1	0	0.99135446685879	18	260.25
533374	1	8	18	2082	18	2082	0.00864553314121038	0.00864553314121038	1	0	0.99135446685879	18	260.25
525022	1	10	141	2799	141	2799	0.0503751339764201	0.0503751339764201	1	0	0.94962486602358	141	279.9
526184	1	11	141	3023	141	3023	0.0466424082037711	0.0466424082037711	1	0	0.953357591796229	141	274.818181818182
526641	1	10	141	2799	141	2799	0.0503751339764201	0.0503751339764201	1	0	0.94962486602358	141	279.9
526853	1	10	141	2799	141	2799	0.0503751339764201	0.0503751339764201	1	0	0.94962486602358	141	279.9
528198	1	10	141	2799	141	2799	0.0503751339764201	0.0503751339764201	1	0	0.94962486602358	141	279.9
531197	1	10	141	2799	141	2799	0.0503751339764201	0.0503751339764201	1	0	0.94962486602358	141	279.9
532923	1	14	141	2799	141	2799	0.0503751339764201	0.0503751339764201	1	0	0.94962486602358	141	199.928571428571
533506	1	14	141	2799	141	2799	0.0503751339764201	0.0503751339764201	1	0	0.94962486602358	141	199.928571428571
534875	1	10	141	2799	141	2799	0.0503751339764201	0.0503751339764201	1	0	0.94962486602358	141	279.9
536702	1	14	141	2799	141	2799	0.0503751339764201	0.0503751339764201	1	0	0.94962486602358	141	199.928571428571
536993	1	10	141	2799	141	2799	0.0503751339764201	0.0503751339764201	1	0	0.94962486602358	141	279.9
537242	1	16	141	2848	141	2848	0.0495084269662921	0.0495084269662921	1	0	0.950491573033708	141	178
537494	1	10	141	1889	141	1889	0.0746426680783483	0.0746426680783483	1	0	0.925357331921652	141	188.9
538646	1	10	141	2799	141	2799	0.0503751339764201	0.0503751339764201	1	0	0.94962486602358	141	279.9
541109	1	10	141	2799	141	2799	0.0503751339764201	0.0503751339764201	1	0	0.94962486602358	141	279.9
541331	1	10	141	2799	141	2799	0.0503751339764201	0.0503751339764201	1	0	0.94962486602358	141	279.9
541493	1	10	141	2799	141	2799	0.0503751339764201	0.0503751339764201	1	0	0.94962486602358	141	279.9
528331	1	13	9	960	9	960	0.009375	0.009375	1	0	0.990625	9	73.8461538461538
528368	1	13	9	960	9	960	0.009375	0.009375	1	0	0.990625	9	73.8461538461538
529647	1	10	4	615	4	615	0.00650406504065041	0.00650406504065041	1	0	0.99349593495935	4	61.5
531968	1	13	9	960	9	960	0.009375	0.009375	1	0	0.990625	9	73.8461538461538
534926	1	13	9	960	9	960	0.009375	0.009375	1	0	0.990625	9	73.8461538461538
541992	1	5	2	878	2	878	0.00227790432801822	0.00227790432801822	1	0	0.997722095671982	2	175.6
528299	1	6	3	517	3	517	0.00580270793036751	0.00580270793036751	1	0	0.994197292069632	3	86.1666666666667
528624	1	7	3	197	3	197	0.0152284263959391	0.0152284263959391	1	0	0.984771573604061	3	28.1428571428571
530746	1	3	3	164	3	164	0.0182926829268293	0.0182926829268293	1	0	0.981707317073171	3	54.6666666666667
524924	1	6	3	2373	3	2373	0.00126422250316056	0.00126422250316056	1	0	0.998735777496839	3	395.5
531726	1	6	7	2373	7	2373	0.00294985250737463	0.00294985250737463	1	0	0.997050147492625	7	395.5
525148	1	10	8	117	8	117	0.0683760683760684	0.0683760683760684	1	0	0.931623931623932	8	11.7
537908	1	10	14	102	11	105	0.104761904761905	0.133333333333333	0.971428571428571	0.0285714285714286	0.866666666666667	14	10.2
527329	1	19	63	369	60	372	0.161290322580645	0.169354838709677	0.991935483870968	0.00806451612903225	0.830645161290323	63	19.4210526315789
529710	1	19	63	369	60	372	0.161290322580645	0.169354838709677	0.991935483870968	0.00806451612903225	0.830645161290323	63	19.4210526315789
531351	1	10	63	367	60	370	0.162162162162162	0.17027027027027	0.991891891891892	0.00810810810810814	0.82972972972973	63	36.7
531833	1	27	63	393	60	396	0.151515151515152	0.159090909090909	0.992424242424242	0.00757575757575757	0.840909090909091	63	14.5555555555556
533355	1	14	63	152	60	155	0.387096774193548	0.406451612903226	0.980645161290323	0.0193548387096775	0.593548387096774	63	10.8571428571429
535257	1	19	63	369	60	372	0.161290322580645	0.169354838709677	0.991935483870968	0.00806451612903225	0.830645161290323	63	19.4210526315789
535625	1	14	63	152	60	155	0.387096774193548	0.406451612903226	0.980645161290323	0.0193548387096775	0.593548387096774	63	10.8571428571429
541235	1	19	63	369	60	372	0.161290322580645	0.169354838709677	0.991935483870968	0.00806451612903225	0.830645161290323	63	19.4210526315789
542024	1	14	63	152	60	155	0.387096774193548	0.406451612903226	0.980645161290323	0.0193548387096775	0.593548387096774	63	10.8571428571429
527344	1	2	45	117	45	117	0.384615384615385	0.384615384615385	1	0	0.615384615384615	45	58.5
531578	1	4	45	117	45	117	0.384615384615385	0.384615384615385	1	0	0.615384615384615	45	29.25
532980	1	6	45	379	45	379	0.118733509234828	0.118733509234828	1	0	0.881266490765171	45	63.1666666666667
533042	1	4	45	117	45	117	0.384615384615385	0.384615384615385	1	0	0.615384615384615	45	29.25
535474	1	6	45	379	45	379	0.118733509234828	0.118733509234828	1	0	0.881266490765171	45	63.1666666666667
537060	1	2	45	117	45	117	0.384615384615385	0.384615384615385	1	0	0.615384615384615	45	58.5
539726	1	4	45	117	45	117	0.384615384615385	0.384615384615385	1	0	0.615384615384615	45	29.25
542199	1	4	45	117	45	117	0.384615384615385	0.384615384615385	1	0	0.615384615384615	45	29.25
526169	1	10	58	80	4	134	0.0298507462686567	0.432835820895522	0.597014925373134	0.402985074626866	0.567164179104478	58	8
527513	1	7	58	35	4	89	0.0449438202247191	0.651685393258427	0.393258426966292	0.606741573033708	0.348314606741573	58	5
530373	1	6	5	1749	5	1749	0.0028587764436821	0.0028587764436821	1	0	0.997141223556318	5	291.5
530394	1	8	29	80	5	104	0.0480769230769231	0.278846153846154	0.769230769230769	0.230769230769231	0.721153846153846	29	10
533325	1	4	29	25	4	50	0.08	0.58	0.5	0.5	0.42	29	6.25
533912	1	12	29	527	7	549	0.0127504553734062	0.0528233151183971	0.959927140255009	0.0400728597449909	0.947176684881603	29	43.9166666666667
534917	1	6	5	1749	5	1749	0.0028587764436821	0.0028587764436821	1	0	0.997141223556318	5	291.5
541353	1	10	58	80	4	134	0.0298507462686567	0.432835820895522	0.597014925373134	0.402985074626866	0.567164179104478	58	8
526104	1	10	16	1959	15	1960	0.0076530612244898	0.00816326530612245	0.999489795918367	0.000510204081632604	0.991836734693878	16	195.9
526237	1	13	16	2020	15	2021	0.0074220682830282	0.00791687283523008	0.999505195447798	0.000494804552201855	0.99208312716477	16	155.384615384615
526572	1	11	16	1959	15	1960	0.0076530612244898	0.00816326530612245	0.999489795918367	0.000510204081632604	0.991836734693878	16	178.090909090909
527238	1	14	16	1970	15	1971	0.0076103500761035	0.00811770674784373	0.99949264332826	0.000507356671740289	0.991882293252156	16	140.714285714286
527955	1	13	16	1962	15	1963	0.0076413652572593	0.00815078960774325	0.999490575649516	0.000509424350483956	0.991849210392257	16	150.923076923077
530828	1	11	16	1959	15	1960	0.0076530612244898	0.00816326530612245	0.999489795918367	0.000510204081632604	0.991836734693878	16	178.090909090909
531120	1	13	16	1986	15	1987	0.00754906894816306	0.00805234021137393	0.999496728736789	0.000503271263210925	0.991947659788626	16	152.769230769231
536971	1	14	16	1970	15	1971	0.0076103500761035	0.00811770674784373	0.99949264332826	0.000507356671740289	0.991882293252156	16	140.714285714286
537250	1	10	16	1959	15	1960	0.0076530612244898	0.00816326530612245	0.999489795918367	0.000510204081632604	0.991836734693878	16	195.9
537569	1	12	16	1973	15	1974	0.00759878419452888	0.00810536980749747	0.999493414387031	0.000506585612968569	0.991894630192503	16	164.416666666667
532331	1	12	141	674	134	681	0.196769456681351	0.20704845814978	0.989720998531571	0.0102790014684288	0.79295154185022	141	56.1666666666667
533663	1	12	141	674	134	681	0.196769456681351	0.20704845814978	0.989720998531571	0.0102790014684288	0.79295154185022	141	56.1666666666667
537951	1	13	141	589	136	594	0.228956228956229	0.237373737373737	0.991582491582492	0.00841750841750843	0.762626262626263	141	45.3076923076923
538226	1	12	141	674	134	681	0.196769456681351	0.20704845814978	0.989720998531571	0.0102790014684288	0.79295154185022	141	56.1666666666667
539717	1	12	141	674	134	681	0.196769456681351	0.20704845814978	0.989720998531571	0.0102790014684288	0.79295154185022	141	56.1666666666667
541105	1	12	141	674	134	681	0.196769456681351	0.20704845814978	0.989720998531571	0.0102790014684288	0.79295154185022	141	56.1666666666667
541369	1	13	141	589	136	594	0.228956228956229	0.237373737373737	0.991582491582492	0.00841750841750843	0.762626262626263	141	45.3076923076923
527262	1	6	20	1795	20	1795	0.011142061281337	0.011142061281337	1	0	0.988857938718663	20	299.166666666667
535255	1	6	20	1795	20	1795	0.011142061281337	0.011142061281337	1	0	0.988857938718663	20	299.166666666667
542762	1	6	20	1795	20	1795	0.011142061281337	0.011142061281337	1	0	0.988857938718663	20	299.166666666667
525977	1	7	28	2041	28	2041	0.013718765311122	0.013718765311122	1	0	0.986281234688878	28	291.571428571429
526235	1	6	28	1970	28	1970	0.0142131979695431	0.0142131979695431	1	0	0.985786802030457	28	328.333333333333
539568	1	6	28	1970	28	1970	0.0142131979695431	0.0142131979695431	1	0	0.985786802030457	28	328.333333333333
524677	1	2	4	1241	4	1241	0.0032232070910556	0.0032232070910556	1	0	0.996776792908944	4	620.5
524725	1	2	1	93	1	93	0.010752688172043	0.010752688172043	1	0	0.989247311827957	1	46.5
524925	1	11	56	1303	56	1303	0.0429777436684574	0.0429777436684574	1	0	0.957022256331543	56	118.454545454545
525760	1	5	3	178	2	179	0.0111731843575419	0.0167597765363128	0.994413407821229	0.005586592178771	0.983240223463687	3	35.6
526116	1	5	56	104	54	106	0.509433962264151	0.528301886792453	0.981132075471698	0.0188679245283019	0.471698113207547	56	20.8
526152	1	9	56	402	55	403	0.136476426799007	0.138957816377171	0.997518610421836	0.0024813895781638	0.861042183622829	56	44.6666666666667
526187	1	3	56	93	54	95	0.568421052631579	0.589473684210526	0.978947368421053	0.0210526315789473	0.410526315789474	56	31
526504	1	5	5	2048	5	2048	0.00244140625	0.00244140625	1	0	0.99755859375	5	409.6
527239	1	7	56	318	55	319	0.172413793103448	0.175548589341693	0.996865203761755	0.00313479623824453	0.824451410658307	56	45.4285714285714
527407	1	14	56	1112	56	1112	0.0503597122302158	0.0503597122302158	1	0	0.949640287769784	56	79.4285714285714
527848	1	7	56	318	55	319	0.172413793103448	0.175548589341693	0.996865203761755	0.00313479623824453	0.824451410658307	56	45.4285714285714
527856	1	7	56	318	55	319	0.172413793103448	0.175548589341693	0.996865203761755	0.00313479623824453	0.824451410658307	56	45.4285714285714
528026	1	12	56	320	55	321	0.171339563862928	0.174454828660436	0.996884735202492	0.00311526479750779	0.825545171339564	56	26.6666666666667
528485	1	11	56	320	55	321	0.171339563862928	0.174454828660436	0.996884735202492	0.00311526479750779	0.825545171339564	56	29.0909090909091
529405	1	5	2	385	1	386	0.00259067357512953	0.00518134715025907	0.99740932642487	0.00259067357512954	0.994818652849741	2	77
529474	1	13	56	1303	56	1303	0.0429777436684574	0.0429777436684574	1	0	0.957022256331543	56	100.230769230769
530017	1	5	56	104	54	106	0.509433962264151	0.528301886792453	0.981132075471698	0.0188679245283019	0.471698113207547	56	20.8
530056	1	9	56	364	55	365	0.150684931506849	0.153424657534247	0.997260273972603	0.00273972602739725	0.846575342465753	56	40.4444444444444
530371	1	7	56	318	55	319	0.172413793103448	0.175548589341693	0.996865203761755	0.00313479623824453	0.824451410658307	56	45.4285714285714
530733	1	5	56	96	54	98	0.551020408163265	0.571428571428571	0.979591836734694	0.0204081632653061	0.428571428571429	56	19.2
530836	1	8	2	594	2	594	0.00336700336700337	0.00336700336700337	1	0	0.996632996632997	2	74.25
531048	1	8	56	379	55	380	0.144736842105263	0.147368421052632	0.997368421052632	0.00263157894736843	0.852631578947368	56	47.375
531317	1	1	2	93	1	94	0.0106382978723404	0.0212765957446809	0.98936170212766	0.0106382978723404	0.978723404255319	2	93
531301	1	9	5	344	3	346	0.00867052023121387	0.0144508670520231	0.994219653179191	0.0057803468208093	0.985549132947977	5	38.2222222222222
531840	1	7	3	100	2	101	0.0198019801980198	0.0297029702970297	0.99009900990099	0.00990099009900991	0.97029702970297	3	14.2857142857143
531861	1	3	56	93	54	95	0.568421052631579	0.589473684210526	0.978947368421053	0.0210526315789473	0.410526315789474	56	31
531873	1	3	6	1888	6	1888	0.00317796610169492	0.00317796610169492	1	0	0.996822033898305	6	629.333333333333
532322	1	3	56	93	54	95	0.568421052631579	0.589473684210526	0.978947368421053	0.0210526315789473	0.410526315789474	56	31
532534	1	13	56	1303	56	1303	0.0429777436684574	0.0429777436684574	1	0	0.957022256331543	56	100.230769230769
422010	1	5	56	99	54	101	0.534653465346535	0.554455445544555	0.98019801980198	0.0198019801980198	0.445544554455445	56	19.8
532608	1	3	56	93	54	95	0.568421052631579	0.589473684210526	0.978947368421053	0.0210526315789473	0.410526315789474	56	31
532648	1	13	56	1303	56	1303	0.0429777436684574	0.0429777436684574	1	0	0.957022256331543	56	100.230769230769
532671	1	7	56	318	55	319	0.172413793103448	0.175548589341693	0.996865203761755	0.00313479623824453	0.824451410658307	56	45.4285714285714
533327	1	12	56	1112	56	1112	0.0503597122302158	0.0503597122302158	1	0	0.949640287769784	56	92.6666666666667
533461	1	12	141	339	47	433	0.108545034642032	0.325635103926097	0.782909930715935	0.217090069284065	0.674364896073903	141	28.25
422028	1	9	56	443	55	444	0.123873873873874	0.126126126126126	0.997747747747748	0.00225225225225223	0.873873873873874	56	49.2222222222222
422026	1	9	56	443	55	444	0.123873873873874	0.126126126126126	0.997747747747748	0.00225225225225223	0.873873873873874	56	49.2222222222222
533757	1	13	56	1303	56	1303	0.0429777436684574	0.0429777436684574	1	0	0.957022256331543	56	100.230769230769
534364	1	8	20	1887	20	1887	0.0105988341282459	0.0105988341282459	1	0	0.989401165871754	20	235.875
535050	1	7	56	318	55	319	0.172413793103448	0.175548589341693	0.996865203761755	0.00313479623824453	0.824451410658307	56	45.4285714285714
535339	1	13	56	1303	56	1303	0.0429777436684574	0.0429777436684574	1	0	0.957022256331543	56	100.230769230769
535448	1	7	56	318	55	319	0.172413793103448	0.175548589341693	0.996865203761755	0.00313479623824453	0.824451410658307	56	45.4285714285714
535460	1	11	56	320	55	321	0.171339563862928	0.174454828660436	0.996884735202492	0.00311526479750779	0.825545171339564	56	29.0909090909091
535485	1	12	141	1847	33	1955	0.0168797953964194	0.0721227621483376	0.944757033248082	0.0552429667519182	0.927877237851662	141	153.916666666667
535811	1	7	56	1096	56	1096	0.0510948905109489	0.0510948905109489	1	0	0.948905109489051	56	156.571428571429
536197	1	7	56	1096	56	1096	0.0510948905109489	0.0510948905109489	1	0	0.948905109489051	56	156.571428571429
536260	1	11	141	145	33	253	0.130434782608696	0.557312252964427	0.573122529644269	0.426877470355731	0.442687747035573	141	13.1818181818182
536796	1	3	56	93	54	95	0.568421052631579	0.589473684210526	0.978947368421053	0.0210526315789473	0.410526315789474	56	31
537016	1	16	50	1884	50	1884	0.0265392781316348	0.0265392781316348	1	0	0.973460721868365	50	117.75
537131	1	6	1	124	1	124	0.00806451612903226	0.00806451612903226	1	0	0.991935483870968	1	20.6666666666667
537334	1	7	56	318	55	319	0.172413793103448	0.175548589341693	0.996865203761755	0.00313479623824453	0.824451410658307	56	45.4285714285714
537511	1	8	56	123	55	124	0.443548387096774	0.451612903225806	0.991935483870968	0.00806451612903225	0.548387096774194	56	15.375
538000	1	9	56	402	55	403	0.136476426799007	0.138957816377171	0.997518610421836	0.0024813895781638	0.861042183622829	56	44.6666666666667
538383	1	9	3	105	2	106	0.0188679245283019	0.0283018867924528	0.990566037735849	0.00943396226415094	0.971698113207547	3	11.6666666666667
538419	1	8	56	1933	54	1935	0.027906976744186	0.0289405684754522	0.998966408268734	0.00103359173126616	0.971059431524548	56	241.625
538572	1	7	56	318	55	319	0.172413793103448	0.175548589341693	0.996865203761755	0.00313479623824453	0.824451410658307	56	45.4285714285714
538642	1	7	2	558	1	559	0.00178890876565295	0.0035778175313059	0.998211091234347	0.00178890876565296	0.996422182468694	2	79.7142857142857
539142	1	3	56	93	54	95	0.568421052631579	0.589473684210526	0.978947368421053	0.0210526315789473	0.410526315789474	56	31
539128	1	8	3	101	3	101	0.0297029702970297	0.0297029702970297	1	0	0.97029702970297	3	12.625
539500	1	7	56	318	55	319	0.172413793103448	0.175548589341693	0.996865203761755	0.00313479623824453	0.824451410658307	56	45.4285714285714
539532	1	3	2	180	2	180	0.0111111111111111	0.0111111111111111	1	0	0.988888888888889	2	60
539591	1	6	141	115	8	248	0.032258064516129	0.568548387096774	0.463709677419355	0.536290322580645	0.431451612903226	141	19.1666666666667
539669	1	8	4	593	4	593	0.00674536256323777	0.00674536256323777	1	0	0.993254637436762	4	74.125
540084	1	14	56	1112	56	1112	0.0503597122302158	0.0503597122302158	1	0	0.949640287769784	56	79.4285714285714
540704	1	6	56	1096	56	1096	0.0510948905109489	0.0510948905109489	1	0	0.948905109489051	56	182.666666666667
540708	1	7	56	318	55	319	0.172413793103448	0.175548589341693	0.996865203761755	0.00313479623824453	0.824451410658307	56	45.4285714285714
541114	1	10	56	129	55	130	0.423076923076923	0.430769230769231	0.992307692307692	0.00769230769230766	0.569230769230769	56	12.9
541375	1	8	56	123	55	124	0.443548387096774	0.451612903225806	0.991935483870968	0.00806451612903225	0.548387096774194	56	15.375
541484	1	9	20	1887	20	1887	0.0105988341282459	0.0105988341282459	1	0	0.989401165871754	20	209.666666666667
541569	1	13	56	1303	56	1303	0.0429777436684574	0.0429777436684574	1	0	0.957022256331543	56	100.230769230769
541619	1	9	3	105	2	106	0.0188679245283019	0.0283018867924528	0.990566037735849	0.00943396226415094	0.971698113207547	3	11.6666666666667
542158	1	8	141	125	17	249	0.0682730923694779	0.566265060240964	0.502008032128514	0.497991967871486	0.433734939759036	141	15.625
542708	1	12	141	339	47	433	0.108545034642032	0.325635103926097	0.782909930715935	0.217090069284065	0.674364896073903	141	28.25
543068	1	2	1	123	1	123	0.00813008130081301	0.00813008130081301	1	0	0.991869918699187	1	61.5
525238	1	11	56	320	55	321	0.171339563862928	0.174454828660436	0.996884735202492	0.00311526479750779	0.825545171339564	56	29.0909090909091
525316	1	9	11	1600	11	1600	0.006875	0.006875	1	0	0.993125	11	177.777777777778
528175	1	5	1	496	1	496	0.00201612903225806	0.00201612903225806	1	0	0.997983870967742	1	99.2
531348	1	7	11	518	11	518	0.0212355212355212	0.0212355212355212	1	0	0.978764478764479	11	74
532876	1	5	11	461	11	461	0.0238611713665944	0.0238611713665944	1	0	0.976138828633406	11	92.2
535114	1	6	31	809	31	809	0.03831891223733	0.03831891223733	1	0	0.96168108776267	31	134.833333333333
536214	1	11	11	2045	11	2045	0.00537897310513447	0.00537897310513447	1	0	0.994621026894866	11	185.909090909091
539637	1	5	11	461	11	461	0.0238611713665944	0.0238611713665944	1	0	0.976138828633406	11	92.2
540212	1	6	11	702	11	702	0.0156695156695157	0.0156695156695157	1	0	0.984330484330484	11	117
540234	1	7	11	615	11	615	0.0178861788617886	0.0178861788617886	1	0	0.982113821138211	11	87.8571428571429
541099	1	7	11	615	11	615	0.0178861788617886	0.0178861788617886	1	0	0.982113821138211	11	87.8571428571429
542592	1	4	2	801	2	801	0.00249687890137328	0.00249687890137328	1	0	0.997503121098627	2	200.25
535262	1	4	34	343	29	348	0.0833333333333333	0.0977011494252874	0.985632183908046	0.014367816091954	0.902298850574713	34	85.75
539595	1	4	34	343	29	348	0.0833333333333333	0.0977011494252874	0.985632183908046	0.014367816091954	0.902298850574713	34	85.75
542941	1	6	34	386	29	391	0.0741687979539642	0.0869565217391304	0.987212276214834	0.0127877237851662	0.91304347826087	34	64.3333333333333
530052	1	6	64	1841	64	1841	0.0347637153720804	0.0347637153720804	1	0	0.96523628462792	64	306.833333333333
533915	1	6	27	1841	27	1841	0.0146659424225964	0.0146659424225964	1	0	0.985334057577404	27	306.833333333333
534700	1	6	27	1841	27	1841	0.0146659424225964	0.0146659424225964	1	0	0.985334057577404	27	306.833333333333
535424	1	6	40	1841	40	1841	0.0217273221075502	0.0217273221075502	1	0	0.97827267789245	40	306.833333333333
538281	1	6	40	1841	40	1841	0.0217273221075502	0.0217273221075502	1	0	0.97827267789245	40	306.833333333333
539772	1	6	40	1841	40	1841	0.0217273221075502	0.0217273221075502	1	0	0.97827267789245	40	306.833333333333
542885	1	6	27	1841	27	1841	0.0146659424225964	0.0146659424225964	1	0	0.985334057577404	27	306.833333333333
543114	1	6	27	1841	27	1841	0.0146659424225964	0.0146659424225964	1	0	0.985334057577404	27	306.833333333333
535264	1	8	93	2054	93	2054	0.0452775073028238	0.0452775073028238	1	0	0.954722492697176	93	256.75
540939	1	8	84	2054	84	2054	0.0408958130477118	0.0408958130477118	1	0	0.959104186952288	84	256.75
525324	1	7	10	611	10	611	0.016366612111293	0.016366612111293	1	0	0.983633387888707	10	87.2857142857143
538840	1	7	10	611	10	611	0.016366612111293	0.016366612111293	1	0	0.983633387888707	10	87.2857142857143
540168	1	10	3	611	3	611	0.00490998363338789	0.00490998363338789	1	0	0.995090016366612	3	61.1
526325	1	5	21	398	12	407	0.0294840294840295	0.0515970515970516	0.977886977886978	0.0221130221130221	0.948402948402948	21	79.6
542330	1	7	21	1043	21	1043	0.0201342281879195	0.0201342281879195	1	0	0.979865771812081	21	149
536597	1	5	2	100	2	100	0.02	0.02	1	0	0.98	2	20
540088	1	8	3	751	3	751	0.00399467376830892	0.00399467376830892	1	0	0.996005326231691	3	93.875
527128	1	8	15	98	1	112	0.00892857142857143	0.133928571428571	0.875	0.125	0.866071428571429	15	12.25
537547	1	4	3	40	3	40	0.075	0.075	1	0	0.925	3	10
